"id_empresa","sector","ccaa","empleados_2020","facturacion_2020_miles","intensidad_idi","running","elegible","anio","post","deduccion_miles","gasto_idi_miles","empleo"
"E00239","TIC","Cataluna",269,3198.3,0.0663880649235046,0.0163880649235046,1,2019,0,0,150.310129691052,269
"E00240","Industria","Galicia",116,3419.7,0.0567429103084437,0.00674291030844367,1,2019,0,0,133.670792626179,114
"E00241","TIC","Valencia",36,3288,0.117096327116841,0.0670963271168413,1,2019,0,0,131.982909547804,34
"E00242","Industria","Pais Vasco",12,4732.2,0.0610832015997505,0.0110832015997505,1,2019,0,0,149.055904539556,12
"E00243","Industria","Andalucia",24,483.1,0.0301792215423167,-0.0198207784576833,0,2019,0,0,95.8437920821397,23
"E00244","Comercio","Valencia",38,1086.9,0.025215462988665,-0.024784537011335,0,2019,0,0,95.6202729737137,37
"E00245","Industria","Pais Vasco",16,2928.6,0.0846829753202393,0.0346829753202393,1,2019,0,0,125.417026066531,15
"E00246","TIC","Cataluna",21,2018.2,0.0239016037349359,-0.0260983962650641,0,2019,0,0,136.977084396948,19
"E00247","Servicios","Madrid",51,2297.6,0.00238835703226456,-0.0476116429677354,0,2019,0,0,121.571767375735,50
"E00248","Industria","Valencia",42,1555.2,0,-0.05,0,2019,0,0,136.175746077174,40
"E00249","Industria","Galicia",27,7658.3,0.0538826041352071,0.00388260413520705,1,2019,0,0,176.225124133917,26
"E00250","TIC","Andalucia",111,1559.7,0.0501535714133872,0.000153571413387232,1,2019,0,0,107.892480310693,110
"E00251","TIC","Andalucia",24,4958.5,0.0602346754079433,0.0102346754079433,1,2019,0,0,158.189962913565,22
"E00252","Industria","Madrid",45,1164.5,0.108135106249925,0.0581351062499251,1,2019,0,0,92.1784898206949,44
"E00253","Comercio","Andalucia",18,8383.5,0.0692731623945788,0.0192731623945788,1,2019,0,0,208.311761457997,18
"E00254","Servicios","Andalucia",188,7368.3,0.0108271835138785,-0.0391728164861215,0,2019,0,0,175.522896820576,187
"E00255","Comercio","Pais Vasco",59,2680.6,0.0173794301900561,-0.0326205698099439,0,2019,0,0,152.724668117706,57
"E00256","Servicios","Cataluna",78,535.1,0.120015930872738,0.0700159308727382,1,2019,0,0,134.155958409834,77
"E00257","Industria","Galicia",26,1344.5,0,-0.05,0,2019,0,0,130.812948194374,25
"E00258","Comercio","Pais Vasco",23,3951.4,0.0606607013982411,0.0106607013982411,1,2019,0,0,154.585618913654,22
"E00259","Industria","Galicia",27,7945.4,0.112386317646322,0.0623863176463223,1,2019,0,0,185.901451913939,26
"E00260","Servicios","Cataluna",38,1195.7,0.0450293035930705,-0.00497069640692955,0,2019,0,0,99.1289469695947,37
"E00261","TIC","Cataluna",97,2936.2,0.0736514303423327,0.0236514303423327,1,2019,0,0,129.524985713493,96
"E00262","Industria","Madrid",53,5255.6,0.0596132192608255,0.00961321926082551,1,2019,0,0,148.76104696376,51
"E00263","TIC","Galicia",130,4709.4,0.0081974276383509,-0.0418025723616491,0,2019,0,0,141.959860275322,128
"E00264","Industria","Cataluna",41,1678,0.0391164401982973,-0.0108835598017027,0,2019,0,0,102.355248651327,39
"E00265","Industria","Madrid",37,1706.4,0.0885121563211966,0.0385121563211966,1,2019,0,0,135.662385863186,36
"E00266","TIC","Andalucia",44,4284.6,0,-0.05,0,2019,0,0,160.283105469822,43
"E00267","TIC","Madrid",93,3590.5,0.016513492138594,-0.033486507861406,0,2019,0,0,125.946879221566,92
"E00268","Industria","Andalucia",37,9928.7,0.0203825123319692,-0.0296174876680309,0,2019,0,0,221.165601641038,37
"E00269","Servicios","Valencia",35,6751.6,0.0966965262157416,0.0466965262157416,1,2019,0,0,184.894336484088,33
"E00270","Industria","Valencia",52,240.9,0.0518662404381912,0.00186624043819116,1,2019,0,0,102.469863761115,51
"E00271","Servicios","Pais Vasco",32,3397.2,0.0324618445593952,-0.0175381554406048,0,2019,0,0,116.110681940102,31
"E00272","TIC","Galicia",9,1444.8,0.0903572761764355,0.0403572761764355,1,2019,0,0,124.618776694271,8
"E00273","Servicios","Pais Vasco",81,2530.4,0.0183989912507278,-0.0316010087492722,0,2019,0,0,125.819740491144,80
"E00274","Industria","Galicia",82,5381.6,0.0591272549440874,0.00912725494408737,1,2019,0,0,128.468155300115,82
"E00275","Servicios","Valencia",13,1514,0.0680324608222017,0.0180324608222017,1,2019,0,0,77.7696994351806,11
"E00276","TIC","Valencia",49,9564.2,0.00392970054847828,-0.0460702994515217,0,2019,0,0,254.521013022075,48
"E00277","Servicios","Valencia",75,875.5,0.0224037524581198,-0.0275962475418802,0,2019,0,0,95.8555506211197,75
"E00278","Industria","Galicia",27,14649,0.0544967666167734,0.0044967666167734,1,2019,0,0,251.954359580962,27
"E00279","Comercio","Madrid",44,9510.6,0.00785803959961916,-0.0421419604003808,0,2019,0,0,208.627488042852,43
"E00280","Industria","Andalucia",50,9316.8,0.098441673316342,0.048441673316342,1,2019,0,0,220.845658894026,48
"E00281","Comercio","Valencia",80,9787.6,0.0832025239698566,0.0332025239698566,1,2019,0,0,226.869923657992,78
"E00282","TIC","Galicia",35,9367.7,0.0966143259644645,0.0466143259644645,1,2019,0,0,225.654096740751,34
"E00283","Industria","Cataluna",37,2079.5,0.0429161000577757,-0.00708389994222435,0,2019,0,0,125.519334373025,36
"E00284","TIC","Valencia",45,7082.6,0.0596173102859582,0.00961731028595821,1,2019,0,0,197.663943173024,43
"E00285","Comercio","Andalucia",56,4642,0.000221747793001228,-0.0497782522069988,0,2019,0,0,152.742317929437,55
"E00286","Industria","Madrid",21,4740.8,0.108936335130054,0.0589363351300538,1,2019,0,0,186.203711743003,20
"E00287","Comercio","Pais Vasco",27,1355,0.00575289463471047,-0.0442471053652895,0,2019,0,0,94.306500431327,26
"E00288","Comercio","Madrid",605,5043,0.054221980007792,0.00422198000779204,1,2019,0,0,228.955339977465,603
"E00289","Servicios","Madrid",44,430.2,0.116904813990646,0.0669048139906458,1,2019,0,0,141.950934654059,44
"E00290","Comercio","Valencia",28,2936.6,0,-0.05,0,2019,0,0,89.8189949920866,26
"E00291","TIC","Andalucia",26,13983.4,0.0367144003768396,-0.0132855996231604,0,2019,0,0,254.625198926202,24
"E00292","Industria","Valencia",37,3361.4,0.0681756925259683,0.0181756925259683,1,2019,0,0,120.455662286006,37
"E00293","Industria","Cataluna",18,1895.3,0.0788787120447524,0.0288787120447524,1,2019,0,0,140.140429317658,16
"E00294","TIC","Andalucia",95,3234.3,0.0875979579950892,0.0375979579950892,1,2019,0,0,120.278260762754,94
"E00295","Servicios","Andalucia",8,2351.8,0.0905915442864564,0.0405915442864564,1,2019,0,0,120.874874171039,8
"E00296","Comercio","Valencia",53,5594.4,0.0119040699353324,-0.0380959300646676,0,2019,0,0,179.043674172741,52
"E00297","Industria","Valencia",155,3530,0.0939453356852949,0.0439453356852949,1,2019,0,0,143.35839353578,155
"E00298","Comercio","Galicia",24,4877.3,0.0253943357242468,-0.0246056642757532,0,2019,0,0,114.607112579043,23
"E00299","Industria","Pais Vasco",26,2328.7,0.0423782015886352,-0.00762179841136484,0,2019,0,0,154.048451031662,25
"E00300","Comercio","Andalucia",70,5597.7,0.106768344700586,0.0567683447005864,1,2019,0,0,150.500677488567,68
"E00301","TIC","Valencia",27,1610.2,0.062714137163655,0.012714137163655,1,2019,0,0,104.122091481671,25
"E00302","Industria","Cataluna",41,2259.9,0.103327989854891,0.0533279898548909,1,2019,0,0,104.961792565236,40
"E00303","Servicios","Andalucia",93,2739.6,0.127008540276461,0.0770085402764612,1,2019,0,0,158.844576329218,91
"E00304","TIC","Cataluna",46,4921.9,0.043221468702411,-0.00677853129758901,0,2019,0,0,186.755160561605,43
"E00305","Servicios","Valencia",132,9858.6,0,-0.05,0,2019,0,0,179.774548630651,131
"E00306","Servicios","Cataluna",14,1022.1,0.0114041277487167,-0.0385958722512833,0,2019,0,0,103.131603160273,13
"E00307","Industria","Galicia",39,1457.6,0.0809203250874141,0.0309203250874141,1,2019,0,0,117.253544823252,38
"E00308","Servicios","Cataluna",19,4688.7,0.0410302440989039,-0.00896975590109608,0,2019,0,0,120.987028479715,17
"E00309","Comercio","Valencia",14,1370.9,0.116823006030863,0.0668230060308626,1,2019,0,0,79.5745582783868,13
"E00310","TIC","Madrid",50,2458.7,0.0429200328286107,-0.00707996717138926,0,2019,0,0,150.789146885434,50
"E00311","Servicios","Andalucia",47,8713.2,0.0458024982795607,-0.00419750172043932,0,2019,0,0,184.570771744478,45
"E00312","TIC","Andalucia",33,4612.5,0.0326886934339773,-0.0173113065660227,0,2019,0,0,137.677062232122,33
"E00313","Comercio","Andalucia",30,5295.4,0,-0.05,0,2019,0,0,125.260321663241,28
"E00314","Industria","Valencia",55,3843.6,0.0897631514305194,0.0397631514305194,1,2019,0,0,155.578535308434,54
"E00315","Industria","Galicia",72,3955.1,0.0553780044413013,0.00537800444130126,1,2019,0,0,168.38619218562,70
"E00316","Industria","Pais Vasco",52,2566.7,0.0539896805537965,0.00398968055379648,1,2019,0,0,103.79114566174,51
"E00317","Servicios","Pais Vasco",37,4043.8,0.0756259596010449,0.0256259596010449,1,2019,0,0,131.338286270254,35
"E00318","Servicios","Madrid",38,1588.2,0.047848315219057,-0.00215168478094298,0,2019,0,0,93.5293019311072,37
"E00319","Comercio","Cataluna",62,7035.6,0.0198232631746345,-0.0301767368253655,0,2019,0,0,183.909761785326,60
"E00320","Comercio","Galicia",83,7495.8,0.141220269169589,0.0912202691695891,1,2019,0,0,207.981817108394,81
"E00321","Servicios","Galicia",98,48773.3,0.0443863147245221,-0.00561368527547795,0,2019,0,0,720.437453925507,96
"E00322","Servicios","Madrid",50,2751.3,0.00407667794643173,-0.0459233220535683,0,2019,0,0,153.249453340105,48
"E00323","Servicios","Madrid",101,3477.6,0.0430093866491232,-0.00699061335087682,0,2019,0,0,155.326398676537,101
"E00324","Industria","Galicia",160,3175.8,0,-0.05,0,2019,0,0,160.039967364949,159
"E00325","Industria","Cataluna",20,8565.9,0,-0.05,0,2019,0,0,208.264556962717,19
"E00326","Comercio","Andalucia",18,4752.4,0.0235408297928136,-0.0264591702071864,0,2019,0,0,139.689188272434,16
"E00327","Servicios","Pais Vasco",22,1169,0,-0.05,0,2019,0,0,89.8463665136909,21
"E00328","Comercio","Andalucia",194,9031.6,0,-0.05,0,2019,0,0,229.941691772819,193
"E00329","Servicios","Andalucia",23,3931.1,0.110529348105658,0.0605293481056578,1,2019,0,0,122.958030217458,22
"E00330","Industria","Galicia",20,6022.8,0.0823907566956737,0.0323907566956737,1,2019,0,0,172.614779660956,19
"E00331","Servicios","Andalucia",32,5425.7,0.0352333021144918,-0.0147666978855082,0,2019,0,0,111.946985724137,31
"E00332","TIC","Galicia",189,345.5,0.0859660799330134,0.0359660799330134,1,2019,0,0,117.225548173415,187
"E00333","Servicios","Cataluna",16,5330.5,0.0783154980934356,0.0283154980934356,1,2019,0,0,127.622342218846,14
"E00334","Servicios","Madrid",17,4680.9,0.0996709158383471,0.0496709158383471,1,2019,0,0,144.073932152952,17
"E00335","Comercio","Andalucia",54,12157.8,0.0165271402989511,-0.0334728597010489,0,2019,0,0,236.808550871672,52
"E00336","Servicios","Andalucia",27,15455.7,0,-0.05,0,2019,0,0,250.284188695858,26
"E00337","TIC","Valencia",41,6678.9,0.0165933217805184,-0.0334066782194816,0,2019,0,0,145.256913832441,40
"E00338","Comercio","Galicia",120,1814.7,0.0950983397099894,0.0450983397099894,1,2019,0,0,102.880797817256,120
"E00339","Industria","Pais Vasco",71,3473.4,0.030976556978833,-0.019023443021167,0,2019,0,0,140.563509357193,69
"E00340","Comercio","Madrid",159,8855.3,0.0536770449968396,0.00367704499683962,1,2019,0,0,211.096340337703,157
"E00341","TIC","Pais Vasco",51,2233.9,0.0417568403573035,-0.00824315964269648,0,2019,0,0,90.1522857102568,50
"E00342","Servicios","Andalucia",196,5392.1,0.0664964430153666,0.0164964430153666,1,2019,0,0,156.658101529181,195
"E00343","Comercio","Andalucia",43,4895.2,0.0525045265840342,0.00250452658403424,1,2019,0,0,161.137505060804,42
"E00344","TIC","Madrid",47,7559.3,0.0497274775482266,-0.000272522451773401,0,2019,0,0,165.855902729367,47
"E00345","Industria","Andalucia",199,9112.9,0.0277511211282039,-0.0222488788717961,0,2019,0,0,217.092063135173,197
"E00346","Comercio","Galicia",17,1783.1,0.0528323507742111,0.00283235077421107,1,2019,0,0,94.7018680113959,17
"E00347","Comercio","Madrid",96,14354.8,0.0748402781287341,0.0248402781287341,1,2019,0,0,299.397522177427,96
"E00348","Comercio","Cataluna",27,17118.8,0.0380019079329114,-0.0119980920670886,0,2019,0,0,304.803852338685,26
"E00349","TIC","Galicia",66,1847.4,0.0343662621061314,-0.0156337378938686,0,2019,0,0,120.653832261242,66
"E00350","Servicios","Galicia",19,2577.3,0.0386700985026963,-0.0113299014973037,0,2019,0,0,132.797560542269,17
"E00351","Servicios","Galicia",26,7837.6,0.0666178078140417,0.0166178078140417,1,2019,0,0,195.529213757281,24
"E00352","TIC","Andalucia",56,5884.1,0.0335994182218542,-0.0164005817781459,0,2019,0,0,128.250353798968,56
"E00353","Industria","Madrid",123,4497.7,0.0350827718199107,-0.0149172281800893,0,2019,0,0,157.161814946097,122
"E00354","TIC","Galicia",101,2808.8,0.0465011619232196,-0.00349883807678041,0,2019,0,0,103.231494142922,99
"E00355","TIC","Galicia",42,4527.3,0.0902943812945496,0.0402943812945496,1,2019,0,0,174.423463553826,41
"E00356","TIC","Valencia",37,13470.2,0.0499892092552558,-0.0000107907447441727,0,2019,0,0,274.441524528527,36
"E00357","Industria","Galicia",35,954,0.114280588458815,0.0642805884588149,1,2019,0,0,61.2791785615027,35
"E00358","Servicios","Madrid",22,2985.1,0.0319809453290944,-0.0180190546709056,0,2019,0,0,106.377201277289,22
"E00359","Industria","Andalucia",15,5038.6,0.0775704313355537,0.0275704313355537,1,2019,0,0,150.104180759407,14
"E00360","Servicios","Cataluna",37,1728.6,0.144639481604137,0.0946394816041374,1,2019,0,0,122.861312706813,36
"E00361","Comercio","Cataluna",43,7467.8,0.0466765867447894,-0.00332341325521062,0,2019,0,0,183.644494526314,41
"E00362","Industria","Madrid",91,2909.7,0.095107806853747,0.045107806853747,1,2019,0,0,135.705212981776,91
"E00363","Comercio","Madrid",17,1363.1,0.0332983117979733,-0.0167016882020267,0,2019,0,0,81.273333955074,17
"E00364","Industria","Galicia",73,1979.8,0.0562449301609288,0.00624493016092881,1,2019,0,0,143.231767506728,72
"E00365","Servicios","Cataluna",14,590.9,0.0594258501672259,0.00942585016722589,1,2019,0,0,41.9905645837983,14
"E00366","TIC","Pais Vasco",28,1583,0.0590184524486745,0.00901845244867446,1,2019,0,0,120.236628719807,27
"E00367","TIC","Galicia",29,6731.5,0.0560442930019903,0.0060442930019903,1,2019,0,0,157.35191838252,29
"E00368","TIC","Pais Vasco",25,8679.1,0.03650247157443,-0.01349752842557,0,2019,0,0,176.501333616128,23
"E00369","Industria","Cataluna",59,7441.8,0.0692759566477128,0.0192759566477128,1,2019,0,0,170.39366794953,59
"E00370","Comercio","Madrid",26,5428.7,0.0854825532573894,0.0354825532573894,1,2019,0,0,128.365757840748,25
"E00371","Industria","Valencia",13,6190.1,0.0524040044866952,0.00240400448669519,1,2019,0,0,146.584426287917,12
"E00372","Industria","Valencia",23,2727,0.0792537863952818,0.0292537863952818,1,2019,0,0,115.774267496196,22
"E00373","Servicios","Madrid",20,838.1,0.108178161823533,0.0581781618235335,1,2019,0,0,98.5450550509191,19
"E00374","Servicios","Cataluna",34,2275.3,0.00835579188787149,-0.0416442081121285,0,2019,0,0,92.2486088430331,33
"E00375","Industria","Valencia",40,4235.3,0.0421435022486393,-0.00785649775136073,0,2019,0,0,162.344516034279,39
"E00376","Comercio","Cataluna",22,577.4,0.00331042246489312,-0.0466895775351069,0,2019,0,0,96.5679258756753,22
"E00377","Industria","Pais Vasco",25,1165.6,0.00246297092872717,-0.0475370290712728,0,2019,0,0,70.8233528197124,24
"E00378","Comercio","Galicia",86,2361.1,0.0808264637107956,0.0308264637107956,1,2019,0,0,125.666870270308,86
"E00379","TIC","Cataluna",173,4350.4,0.0451212516939278,-0.00487874830607216,0,2019,0,0,198.282350318518,171
"E00380","Industria","Galicia",32,3872.4,0.0597041127607337,0.00970411276073371,1,2019,0,0,180.717117697707,30
"E00381","Industria","Pais Vasco",65,3952.6,0.0303764625414149,-0.0196235374585851,0,2019,0,0,139.482102353848,64
"E00382","Industria","Valencia",21,3915.4,0,-0.05,0,2019,0,0,108.375454227047,20
"E00383","Comercio","Andalucia",65,6085.7,0.0121937772160775,-0.0378062227839225,0,2019,0,0,170.709986795061,64
"E00384","TIC","Cataluna",23,18243.9,0.0525375696971456,0.00253756969714559,1,2019,0,0,280.108382819573,22
"E00385","Servicios","Pais Vasco",242,4844.2,0.0318415592813305,-0.0181584407186695,0,2019,0,0,135.3292338994,241
"E00386","Industria","Cataluna",173,5496.9,0.0603077717750123,0.0103077717750123,1,2019,0,0,196.966261131942,172
"E00387","Comercio","Valencia",35,6447.3,0.0557848955294834,0.00578489552948341,1,2019,0,0,170.77273164536,35
"E00388","Industria","Pais Vasco",351,5447.5,0.0602337104569637,0.0102337104569637,1,2019,0,0,215.28862950596,349
"E00389","Comercio","Pais Vasco",32,2358.7,0,-0.05,0,2019,0,0,108.089526075616,31
"E00390","Servicios","Madrid",26,10534.9,0.0367146570963943,-0.0132853429036057,0,2019,0,0,149.048218310261,24
"E00391","Industria","Pais Vasco",265,4920.4,0.103727083488559,0.0537270834885593,1,2019,0,0,150.985232862616,264
"E00392","Industria","Cataluna",25,4422.2,0.0354834724431881,-0.0145165275568119,0,2019,0,0,147.694142508727,22
"E00393","Comercio","Galicia",19,4050.1,0.00380691675848619,-0.0461930832415138,0,2019,0,0,113.558843464168,18
"E00394","Industria","Pais Vasco",31,5624,0,-0.05,0,2019,0,0,180.081779817221,31
"E00395","TIC","Cataluna",58,4302,0.0739336510326922,0.0239336510326922,1,2019,0,0,143.064944813951,56
"E00396","TIC","Cataluna",82,1836.8,0.0261768567595923,-0.0238231432404077,0,2019,0,0,125.613142861823,81
"E00397","Industria","Madrid",77,10948,0.092158894408868,0.042158894408868,1,2019,0,0,237.582079687378,76
"E00398","Servicios","Galicia",60,4418.7,0.0432565016629819,-0.00674349833701812,0,2019,0,0,159.170957934992,59
"E00399","TIC","Cataluna",120,12464.6,0.0154709290776539,-0.0345290709223461,0,2019,0,0,295.022501865318,119
"E00400","Servicios","Andalucia",54,3569.6,0.0487729202478289,-0.00122707975217107,0,2019,0,0,139.048082845987,52
"E00401","Servicios","Galicia",60,1062.9,0.109900335767745,0.0599003357677452,1,2019,0,0,149.649126840625,58
"E00402","Servicios","Valencia",192,24123.3,0.0516940328725189,0.00169403287251893,1,2019,0,0,419.932399586638,191
"E00403","Industria","Madrid",82,3970.3,0.0153273218785747,-0.0346726781214253,0,2019,0,0,154.450750208766,81
"E00404","Comercio","Andalucia",23,3775.6,0.0799870307192011,0.0299870307192011,1,2019,0,0,101.374391205174,22
"E00405","TIC","Cataluna",89,2094.6,0.0937661878624307,0.0437661878624307,1,2019,0,0,140.127585204866,89
"E00406","Industria","Galicia",20,4179.1,0.0988099499414889,0.0488099499414889,1,2019,0,0,156.872226804266,18
"E00407","Industria","Andalucia",87,3402,0.0286902103223855,-0.0213097896776145,0,2019,0,0,144.302619516377,87
"E00408","Industria","Madrid",170,15927.6,0.0639993921649188,0.0139993921649188,1,2019,0,0,280.332376185279,169
"E00409","Comercio","Madrid",27,3136.1,0.0246852360469736,-0.0253147639530264,0,2019,0,0,90.0808679342855,25
"E00410","Comercio","Pais Vasco",66,1540.4,0.117573377846439,0.0675733778464385,1,2019,0,0,89.480522243611,65
"E00411","Industria","Andalucia",28,12088.6,0.0362366874872361,-0.0137633125127639,0,2019,0,0,225.584169033694,27
"E00412","Industria","Madrid",57,9856.8,0.0210881651733723,-0.0289118348266277,0,2019,0,0,196.497861675247,57
"E00413","TIC","Madrid",144,2469.9,0.040747397757363,-0.00925260224263699,0,2019,0,0,174.366618570028,143
"E00414","Servicios","Madrid",48,2810.7,0.076807551924243,0.026807551924243,1,2019,0,0,123.536953356465,47
"E00415","TIC","Galicia",37,7195.6,0.0568308438903087,0.00683084389030872,1,2019,0,0,132.532218348927,37
