"id_alumno","sexo","rama","nota_acceso","renta_familiar","creditos_matriculados","edad","beca","creditos_superados","continua_segundo"
"A00381","Mujer","Salud",8.97020334225212,26621,60,21,0,58,1
"A00382","Hombre","Salud",9.65256759674846,35172,60,18,1,58,0
"A00383","Mujer","Ciencias",9.03967361697589,37692,60,27,1,60,1
"A00384","Hombre","Ciencias",9.06804361945052,17680,60,20,1,56,0
"A00385","Mujer","Sociales",9.90382152390233,31280,60,21,1,60,1
"A00386","Mujer","Humanidades",6.48283979637994,33244,48,19,1,44,0
"A00387","Hombre","Salud",7.79479734334715,10002,60,19,1,55,1
"A00388","Mujer","Salud",7.597836063724,28142,72,19,1,49,1
"A00389","Hombre","Salud",6.60166622512002,33879,72,18,1,45,1
"A00390","Hombre","Ciencias",9.73267114865513,11088,60,18,0,60,1
"A00391","Hombre","Sociales",7.59988742240168,32830,54,20,1,44,0
"A00392","Hombre","Sociales",8.72382875533284,11048,60,18,1,53,0
"A00393","Mujer","Salud",8.98486067144458,33298,48,18,1,48,1
"A00394","Hombre","Humanidades",8.58685442279011,35696,60,20,1,58,0
"A00395","Mujer","Ciencias",9.63283612239648,34543,60,18,1,60,1
"A00396","Mujer","Humanidades",11.8012487511299,46021,60,18,1,56,1
"A00397","Hombre","Salud",7.98395837457197,17045,72,22,1,59,1
"A00398","Mujer","Salud",6.73779481828366,13281,54,23,1,50,1
"A00399","Hombre","Ciencias",9.77698197629478,26835,60,20,1,60,1
"A00400","Mujer","Ciencias",5.58286677112581,27116,54,18,1,46,1
"A00401","Hombre","Salud",8.16801447108755,68015,66,18,1,60,1
"A00402","Mujer","Humanidades",12.216895784581,30642,60,19,1,60,1
"A00403","Mujer","Humanidades",9.9045817347848,19438,72,19,1,60,1
"A00404","Mujer","Ciencias",7.63215694978451,75877,60,25,0,41,1
"A00405","Hombre","Salud",9.48283290684198,25058,66,18,1,55,1
"A00406","Hombre","Salud",6.74163964626998,19076,54,19,1,52,1
"A00407","Hombre","Ingenieria",8.83013417798838,16011,60,20,1,60,1
"A00408","Hombre","Ciencias",10.0012606172029,33430,60,20,1,48,0
"A00409","Hombre","Ingenieria",9.69323407942293,24378,60,19,1,58,0
"A00410","Hombre","Ingenieria",9.94848634897705,23966,60,18,0,38,1
"A00411","Hombre","Ciencias",10.2521405857925,8882,72,21,1,67,1
"A00412","Mujer","Salud",7.54837579847458,30733,54,18,1,49,0
"A00413","Hombre","Humanidades",8.68620242609394,37556,60,19,1,60,1
"A00414","Hombre","Ciencias",10.3650745410924,47245,66,26,1,55,1
"A00415","Hombre","Sociales",11.2650535402134,18219,66,22,1,66,1
"A00416","Hombre","Ciencias",8.00174099236313,22278,60,18,1,57,1
"A00417","Mujer","Ingenieria",8.31984813052677,42813,72,19,1,50,0
"A00418","Hombre","Sociales",5.17061924996593,24768,66,20,1,43,1
"A00419","Hombre","Humanidades",9.05450863418254,11101,60,20,1,58,1
"A00420","Mujer","Salud",10.2004438645829,19585,60,18,1,60,1
"A00421","Mujer","Sociales",8.04976738904162,34577,60,21,0,48,0
"A00422","Hombre","Humanidades",9.40013173193444,17293,72,24,1,57,0
"A00423","Hombre","Salud",8.00945056212809,8346,66,19,1,66,0
"A00424","Mujer","Sociales",6.84855683912801,26653,60,19,1,57,0
"A00425","Hombre","Humanidades",7.33224313573913,13337,60,19,1,46,0
"A00426","Hombre","Sociales",9.6899138419751,64391,60,18,1,60,1
"A00427","Hombre","Sociales",7.42431837010306,28365,60,29,1,48,1
"A00428","Hombre","Salud",9.13328359438148,12767,66,18,1,61,1
"A00429","Mujer","Ingenieria",10.6443264031848,24074,60,25,1,60,1
"A00430","Hombre","Salud",10.8606983372444,14402,60,20,1,54,1
"A00431","Mujer","Salud",7.973858258435,15617,54,18,1,54,0
"A00432","Hombre","Salud",7.02331468440573,21103,60,28,1,36,1
"A00433","Hombre","Ciencias",8.36550051285069,26711,60,22,0,42,0
"A00434","Mujer","Ciencias",6.31893891933995,19503,54,22,1,53,0
"A00435","Mujer","Ingenieria",9.59838834703542,31390,60,18,1,60,0
"A00436","Mujer","Humanidades",10.3088910875699,19425,60,21,1,59,1
"A00437","Hombre","Humanidades",7.11908787383847,20642,60,27,1,49,1
"A00438","Hombre","Sociales",7.67356714440059,49603,60,20,0,49,1
"A00439","Mujer","Sociales",5,25573,60,18,1,41,0
"A00440","Mujer","Sociales",7.69472110842355,28080,60,18,1,60,0
"A00441","Mujer","Ingenieria",8.58412723648526,13408,66,18,1,45,0
"A00442","Mujer","Ingenieria",8.448156395687,14628,60,21,1,49,1
"A00443","Hombre","Humanidades",10.1846246999154,27745,60,23,1,56,1
"A00444","Mujer","Ciencias",7.93973527472722,28210,72,19,1,42,1
"A00445","Mujer","Ciencias",10.1511738550618,11557,60,20,0,60,1
"A00446","Mujer","Humanidades",10.0325383480639,11336,60,18,1,60,1
"A00447","Mujer","Sociales",7.32711913047484,35868,66,20,1,54,0
"A00448","Mujer","Sociales",9.97147618845366,20242,60,18,1,54,0
"A00449","Mujer","Ingenieria",8.23329964905311,13067,66,20,1,65,1
"A00450","Mujer","Humanidades",9.71392789600612,15751,60,19,1,60,0
"A00451","Hombre","Humanidades",9.44124720260569,31215,60,19,1,60,1
"A00452","Hombre","Salud",9.32728556355452,30438,60,20,0,60,1
"A00453","Hombre","Salud",10.0022570723927,22639,60,18,1,59,0
"A00454","Hombre","Humanidades",7.10860060817254,43439,60,18,1,54,0
"A00455","Mujer","Ingenieria",11.8184030099918,42334,48,19,1,48,1
"A00456","Mujer","Ingenieria",11.1663868224295,15151,60,23,1,60,1
"A00457","Hombre","Ciencias",9.1879468671121,15047,66,18,1,43,1
"A00458","Mujer","Ingenieria",6.49920048357183,64269,60,18,1,42,0
"A00459","Mujer","Ingenieria",8.7067480429609,45077,60,18,1,57,0
"A00460","Mujer","Humanidades",10.6946048190266,23264,48,18,0,48,1
"A00461","Hombre","Ingenieria",8.72633633477101,33137,66,22,1,60,0
"A00462","Hombre","Sociales",6.67033489996959,12514,60,18,0,43,1
"A00463","Hombre","Ingenieria",8.08213790091951,20916,66,23,1,66,1
"A00464","Hombre","Salud",5.92065699325341,19520,72,27,1,62,1
"A00465","Hombre","Salud",5,22553,60,18,1,45,0
"A00466","Mujer","Sociales",10.9656241864081,45399,60,19,1,60,1
"A00467","Hombre","Ciencias",10.5684584850079,59947,60,23,1,57,1
"A00468","Mujer","Sociales",9.25152103848188,87942,60,23,0,52,0
"A00469","Hombre","Salud",8.20144602607965,24363,66,19,1,60,0
"A00470","Hombre","Ciencias",6.93670448696022,17459,60,19,1,44,0
"A00471","Hombre","Salud",6.07121472674841,35124,60,18,1,50,1
"A00472","Mujer","Ciencias",9.51698374824518,34174,60,19,1,60,1
"A00473","Mujer","Ingenieria",9.29476569604874,13203,60,18,1,60,1
"A00474","Mujer","Sociales",6.68607324721002,49434,60,21,0,56,0
"A00475","Mujer","Humanidades",8.75504437367141,21279,48,19,1,48,0
"A00476","Mujer","Humanidades",10.1897140979946,6223,54,19,1,54,0
"A00477","Hombre","Humanidades",10.7202953185691,11632,66,19,1,66,1
"A00478","Hombre","Ciencias",7.41595747939282,66359,60,18,1,51,0
"A00479","Mujer","Ciencias",11.9399869113829,29043,60,20,1,60,0
"A00480","Mujer","Humanidades",5.30614002861829,79583,54,19,0,43,0
"A00481","Mujer","Sociales",5.58676424269095,61774,60,22,0,34,0
"A00482","Mujer","Sociales",9.77887913751286,28310,60,20,1,51,0
"A00483","Hombre","Humanidades",9.40099202776935,14201,60,20,0,43,1
"A00484","Mujer","Humanidades",6.55047644725416,45334,72,18,1,63,0
"A00485","Hombre","Humanidades",8.55950401064693,20559,60,21,0,50,1
"A00486","Hombre","Ingenieria",7.69306409619327,18275,54,18,1,54,0
"A00487","Mujer","Ingenieria",11.7909075277754,11972,60,18,1,60,1
"A00488","Hombre","Ciencias",8.51099218443206,35935,60,18,1,52,1
"A00489","Hombre","Salud",8.60626013436112,59109,60,19,1,59,0
"A00490","Mujer","Ciencias",8.69880824603431,12980,60,20,1,60,0
"A00491","Hombre","Ciencias",7.56171602483032,18874,60,20,1,56,0
"A00492","Hombre","Ingenieria",7.50050270737475,59879,60,21,0,39,0
"A00493","Mujer","Salud",7.11484979964106,22324,66,19,1,48,0
"A00494","Mujer","Ciencias",8.96009335492232,21221,60,18,0,58,1
"A00495","Mujer","Sociales",8.00657506834487,37706,60,19,1,54,1
"A00496","Hombre","Ingenieria",8.11907732309793,31947,60,19,1,60,1
"A00497","Hombre","Sociales",8.3795463518611,11061,48,18,1,48,1
"A00498","Hombre","Sociales",9.07137027115793,27253,72,20,1,57,0
"A00499","Mujer","Ciencias",6.33892809377386,30056,60,18,1,41,0
"A00500","Hombre","Sociales",7.85938710805136,33811,66,19,1,40,0
"A00501","Mujer","Salud",9.25012078862233,24051,60,23,1,52,0
"A00502","Mujer","Sociales",12.2644718808437,39771,60,20,1,60,1
"A00503","Mujer","Sociales",7.52951742966574,29473,66,18,1,44,0
"A00504","Mujer","Ciencias",7.50106013493742,18436,66,18,1,48,1
"A00505","Mujer","Salud",8.12696579110689,9020,60,18,1,59,1
"A00506","Mujer","Ciencias",9.2308807335875,31874,48,18,1,48,1
"A00507","Hombre","Salud",11.5571416826098,9996,48,27,1,48,1
"A00508","Mujer","Sociales",7.33603379336348,42434,66,20,1,42,1
"A00509","Mujer","Ciencias",10.6525831009972,24838,60,18,1,60,1
"A00510","Hombre","Sociales",8.87520975703919,25226,66,22,1,52,1
"A00511","Hombre","Ingenieria",8.87803615989502,29755,54,22,1,48,1
"A00512","Hombre","Ciencias",8.30179050108771,27194,66,27,1,61,0
"A00513","Hombre","Ingenieria",11.1190556914066,34075,66,26,1,55,0
"A00514","Hombre","Ingenieria",6.67722425129971,20856,60,24,1,60,1
"A00515","Mujer","Sociales",8.19610990129214,104961,60,18,0,41,0
"A00516","Mujer","Humanidades",10.4133205994865,49731,60,18,1,60,0
"A00517","Mujer","Sociales",8.69718263197282,9916,60,18,1,60,1
"A00518","Mujer","Ciencias",7.75728772368021,14790,54,19,1,52,1
"A00519","Hombre","Ingenieria",8.98391401373514,53745,60,22,0,56,0
"A00520","Hombre","Ingenieria",5.80749022096044,22291,60,18,1,48,0
"A00521","Hombre","Humanidades",8.11498722485481,40602,60,19,1,60,1
"A00522","Mujer","Ciencias",9.34699912229051,38619,60,18,1,53,1
"A00523","Mujer","Salud",11.7660055123325,50890,72,26,1,58,1
"A00524","Hombre","Ciencias",10.3757980770011,24357,60,18,1,60,1
"A00525","Hombre","Humanidades",7.77178496837953,23472,60,18,1,53,1
"A00526","Mujer","Ingenieria",12.2356554386726,25925,66,23,1,63,1
"A00527","Hombre","Ciencias",10.4246049161755,29954,72,20,0,64,1
"A00528","Hombre","Ciencias",8.36319578933591,11421,48,19,1,46,1
"A00529","Hombre","Salud",8.82105103502193,13352,72,22,1,64,1
"A00530","Hombre","Humanidades",8.68105408173213,23252,60,20,1,55,1
"A00531","Hombre","Sociales",11.0605686185497,49700,60,29,0,60,1
"A00532","Hombre","Ciencias",9.9424992970294,29235,54,21,1,54,1
"A00533","Mujer","Ingenieria",9.40859222793371,22475,54,22,1,54,0
"A00534","Hombre","Ingenieria",10.3394854443945,9733,54,21,1,52,0
"A00535","Hombre","Sociales",9.94212843958777,11758,72,20,1,36,1
"A00536","Hombre","Sociales",5.51782749340752,11162,60,21,1,46,1
"A00537","Mujer","Sociales",8.92413933504708,26547,54,18,1,47,1
"A00538","Hombre","Humanidades",7.56649876268007,27309,60,20,1,44,0
"A00539","Mujer","Sociales",11.7608323803085,29499,54,22,1,54,1
"A00540","Mujer","Ingenieria",6.54607236170934,14545,66,18,1,48,1
"A00541","Mujer","Sociales",7.2219388592691,47507,60,18,1,45,0
"A00542","Mujer","Humanidades",13.1095351303189,31128,66,26,1,66,1
"A00543","Hombre","Salud",10.3980933401255,29142,60,18,1,49,1
"A00544","Hombre","Ingenieria",7.68376266289145,52132,60,18,1,45,0
"A00545","Mujer","Ingenieria",11.0081285560464,34373,60,27,1,60,1
"A00546","Hombre","Sociales",8.61591052201492,20440,60,24,1,60,1
"A00547","Mujer","Sociales",10.4159307959651,73316,60,18,0,59,0
"A00548","Hombre","Sociales",10.1639544775994,22017,72,20,1,60,1
"A00549","Mujer","Humanidades",5,58878,66,21,0,33,0
"A00550","Hombre","Ingenieria",6.96893847283875,38681,60,20,1,55,1
"A00551","Hombre","Salud",8.71277551513653,21883,66,18,1,66,1
"A00552","Mujer","Sociales",11.8443376643239,50889,66,18,1,66,1
"A00553","Hombre","Ingenieria",8.8103983137558,28116,66,19,1,66,1
"A00554","Hombre","Sociales",10.228293581031,15909,60,19,1,54,0
"A00555","Hombre","Ciencias",6.89788999372944,31307,72,27,1,51,1
"A00556","Mujer","Humanidades",6.57652690426028,8098,66,19,1,53,1
"A00557","Mujer","Ciencias",10.8779001007819,32453,60,20,1,55,0
"A00558","Hombre","Ciencias",8.54008740713767,45384,54,18,0,54,1
"A00559","Mujer","Sociales",7.65554770358047,35915,60,26,1,45,1
"A00560","Hombre","Sociales",7.59346971176417,51729,60,28,1,53,0
"A00561","Mujer","Salud",6.84135993364368,17860,60,18,1,51,0
"A00562","Mujer","Ciencias",5.78345086627921,18200,54,19,1,51,1
"A00563","Mujer","Sociales",8.54224102038613,42240,60,18,1,50,1
"A00564","Hombre","Sociales",10.4640842964683,17663,60,20,1,60,0
"A00565","Hombre","Salud",5.50319864728372,37628,60,18,1,35,1
"A00566","Hombre","Salud",6.19246035464777,14949,72,18,1,43,0
"A00567","Hombre","Ingenieria",9.47586320852526,46716,60,18,1,55,0
"A00568","Hombre","Salud",8.3718336700322,43839,60,21,1,37,1
"A00569","Mujer","Humanidades",7.73380144802958,16624,60,18,1,45,1
"A00570","Mujer","Ingenieria",9.60331000091586,39625,60,20,1,60,1
"A00571","Hombre","Ciencias",7.7050406325519,27283,66,24,1,66,1
"A00572","Mujer","Ingenieria",7.64839302437625,69281,54,18,0,38,1
"A00573","Hombre","Humanidades",8.15580727284073,4945,60,30,1,60,1
"A00574","Hombre","Sociales",11.018612696348,15718,66,22,1,62,1
"A00575","Hombre","Humanidades",7.07955361074209,25650,66,19,0,49,0
"A00576","Hombre","Sociales",8.78670539823305,37038,60,20,1,43,1
"A00577","Hombre","Ciencias",11.7513279444017,28702,54,20,1,54,1
"A00578","Mujer","Humanidades",10.5694958392423,12646,60,21,1,60,0
"A00579","Hombre","Sociales",7.87345083730654,28453,60,20,1,59,0
"A00580","Mujer","Ciencias",11.1950052473742,39711,48,24,0,48,1
"A00581","Mujer","Humanidades",8.84972123518573,20082,54,26,1,46,1
"A00582","Mujer","Salud",6.48228950139936,30815,60,18,1,26,1
"A00583","Mujer","Salud",9.10544156100457,24440,72,18,1,61,1
"A00584","Hombre","Humanidades",6.82570555622807,25556,60,18,1,48,1
"A00585","Mujer","Ingenieria",9.28146435027039,31229,66,18,1,66,1
"A00586","Hombre","Ciencias",6.42438639107126,18882,60,25,1,54,0
"A00587","Mujer","Salud",9.91222442975131,17848,60,18,1,56,1
"A00588","Mujer","Sociales",7.27803379629401,12392,60,28,1,59,0
"A00589","Mujer","Ingenieria",8.13682768455795,28474,60,21,1,60,0
"A00590","Hombre","Sociales",9.26049173114301,35003,60,18,1,37,1
"A00591","Mujer","Humanidades",9.34626963182705,17439,60,19,1,60,1
"A00592","Mujer","Ingenieria",7.46398379748128,23808,66,20,1,66,0
"A00593","Hombre","Ciencias",10.1399644511854,17402,60,20,1,60,1
"A00594","Mujer","Sociales",9.09024294602399,34395,60,18,1,45,1
"A00595","Mujer","Humanidades",6.0725774636445,16235,66,25,0,57,0
"A00596","Hombre","Salud",7.7982943198444,19046,60,18,1,49,1
"A00597","Mujer","Humanidades",9.64066503849434,37950,60,19,1,60,0
"A00598","Hombre","Humanidades",8.20444693884705,94567,72,20,0,57,1
"A00599","Hombre","Ciencias",7.72707550331853,13431,66,18,1,51,1
"A00600","Mujer","Salud",9.48811555328738,25169,66,18,1,65,1
"A00601","Hombre","Sociales",12.2185870683254,11840,60,21,1,60,1
"A00602","Hombre","Sociales",7.05349816599666,29863,60,19,1,44,0
"A00603","Mujer","Ingenieria",5,13698,66,19,1,42,0
"A00604","Hombre","Ingenieria",6.998401977418,42582,54,18,1,54,0
"A00605","Mujer","Sociales",9.06047169931822,23194,60,18,1,60,0
"A00606","Hombre","Ingenieria",6.03030132953461,15538,60,22,1,41,1
"A00607","Hombre","Sociales",8.90905198424174,12957,60,19,1,57,1
"A00608","Hombre","Humanidades",7.71904999072924,28679,60,18,1,60,0
"A00609","Mujer","Humanidades",6.89992408946159,23688,60,20,0,50,1
"A00610","Mujer","Sociales",8.80841128872226,20886,60,18,1,60,1
"A00611","Hombre","Ingenieria",9.26647741324207,30732,60,18,1,60,0
"A00612","Mujer","Ingenieria",11.6064130244885,14999,60,24,1,60,1
"A00613","Mujer","Salud",10.9105521980389,36893,60,20,1,60,1
"A00614","Hombre","Ingenieria",7.44453314067572,39090,48,18,1,46,1
"A00615","Hombre","Sociales",9.23990350623122,36022,66,21,0,61,1
"A00616","Mujer","Salud",13.6801751122438,16247,60,18,1,60,1
"A00617","Hombre","Salud",7.23523277193536,38808,60,20,1,38,1
"A00618","Hombre","Sociales",10.3390467137173,9180,60,22,1,60,1
"A00619","Mujer","Humanidades",6.28186845105634,20164,60,18,0,47,0
"A00620","Mujer","Humanidades",9.98921400652186,54008,60,19,0,48,1
"A00621","Mujer","Ingenieria",9.92260511719413,44386,60,18,1,52,0
"A00622","Hombre","Ingenieria",6.67503375261588,29750,60,18,0,38,0
"A00623","Mujer","Ingenieria",10.5121259093013,15494,48,18,1,48,0
"A00624","Hombre","Salud",8.35718160407544,47582,72,18,0,51,0
"A00625","Mujer","Humanidades",9.56322795049702,33861,66,20,0,37,1
"A00626","Mujer","Ingenieria",7.99049420609453,6308,54,18,1,45,1
"A00627","Hombre","Salud",9.14889176334342,47124,54,18,0,54,1
"A00628","Mujer","Ciencias",11.5951332934803,49740,66,18,0,61,1
"A00629","Hombre","Ciencias",7.4086294989499,29829,48,19,1,45,0
"A00630","Hombre","Ciencias",8.0130549265508,45897,54,25,0,51,1
"A00631","Hombre","Humanidades",8.41602493160583,34246,60,18,1,58,0
"A00632","Mujer","Ingenieria",6.94786996693199,28123,60,18,1,40,0
"A00633","Hombre","Salud",9.06705161808076,35461,66,18,1,64,1
"A00634","Mujer","Ciencias",7.38309724399258,35143,60,19,1,55,0
"A00635","Mujer","Ciencias",7.3822458897779,8462,60,18,1,45,1
"A00636","Mujer","Ciencias",9.72557924258859,47125,60,18,1,60,1
"A00637","Mujer","Salud",11.5479138956184,35807,72,20,1,72,0
"A00638","Mujer","Humanidades",6.80114271977495,48758,54,18,0,34,1
"A00639","Mujer","Humanidades",11.2632101140668,10424,60,22,1,60,1
"A00640","Hombre","Ingenieria",7.87103983063814,46595,66,19,1,40,0
"A00641","Hombre","Humanidades",7.65830547814833,74558,60,19,1,40,0
"A00642","Mujer","Humanidades",9.44948284183883,23045,60,18,0,55,0
"A00643","Mujer","Sociales",10.833241231681,29606,60,18,1,60,1
"A00644","Hombre","Humanidades",9.36244951424177,49210,66,18,0,50,0
"A00645","Hombre","Ciencias",8.95802961673778,24590,60,20,1,52,0
"A00646","Hombre","Ingenieria",6.76646195721563,9924,60,18,1,43,1
"A00647","Hombre","Ingenieria",7.64426402731203,13828,54,18,1,54,0
"A00648","Hombre","Salud",8.90697239080405,134339,60,18,0,38,0
"A00649","Hombre","Salud",10.0319540721287,58727,54,18,1,54,0
"A00650","Mujer","Sociales",8.40423526190163,19591,60,21,1,60,0
"A00651","Mujer","Salud",5.8217397192709,20199,60,21,1,40,0
"A00652","Hombre","Ingenieria",9.81148967886288,40643,60,18,0,60,1
"A00653","Hombre","Salud",11.9246917588282,33845,60,19,1,60,1
"A00654","Hombre","Sociales",6.76242103503075,9209,60,23,1,58,1
"A00655","Hombre","Humanidades",11.0367023214442,56499,60,21,1,37,1
"A00656","Mujer","Sociales",9.45748787278474,24348,60,25,1,45,0
"A00657","Hombre","Sociales",9.60660592263175,39259,60,18,0,54,0
"A00658","Mujer","Sociales",7.69932577580231,17271,54,21,1,54,1
"A00659","Mujer","Humanidades",8.38990018656156,27491,60,18,0,49,1
"A00660","Mujer","Humanidades",11.8610118842353,37330,60,18,1,60,1
"A00661","Hombre","Salud",5.13441603516551,187139,66,18,0,31,0
"A00662","Mujer","Salud",11.8629342171589,71920,72,20,0,52,1
"A00663","Hombre","Sociales",6.78143745805273,28366,72,19,1,38,1
"A00664","Hombre","Ingenieria",7.83593103210562,53319,66,19,1,38,0
"A00665","Hombre","Ciencias",8.73385670485647,5241,60,19,1,60,1
"A00666","Hombre","Sociales",9.55481949081034,67237,60,19,1,59,0
"A00667","Mujer","Humanidades",7.50961909710992,38789,60,19,1,60,0
"A00668","Hombre","Humanidades",5.59176225826795,19247,60,21,1,40,0
"A00669","Mujer","Humanidades",9.26782063505818,24367,60,19,0,60,0
"A00670","Hombre","Salud",8.40169775212578,30436,48,19,1,48,1
"A00671","Mujer","Ingenieria",10.7790758020827,30190,60,21,1,56,1
"A00672","Mujer","Salud",10.399925778997,22903,60,22,1,60,1
"A00673","Hombre","Humanidades",9.7169810337694,16337,48,23,1,48,0
"A00674","Mujer","Ciencias",7.98959403019425,43448,60,19,0,47,0
"A00675","Mujer","Sociales",9.52151692640014,27172,60,18,1,41,1
"A00676","Mujer","Sociales",7.82558951763463,51303,66,18,0,59,0
"A00677","Mujer","Humanidades",9.04221184039626,21068,60,20,1,60,1
"A00678","Hombre","Sociales",7.65411695885171,42008,66,21,1,43,0
"A00679","Hombre","Sociales",9.19065285580571,17325,60,18,0,60,0
"A00680","Mujer","Ingenieria",8.61476952931672,37078,48,20,1,48,1
"A00681","Mujer","Humanidades",12.7611534850434,13896,60,18,1,60,1
"A00682","Hombre","Sociales",8.44202687821201,21857,66,26,1,54,0
"A00683","Hombre","Humanidades",8.00006322965455,57036,60,24,1,53,1
"A00684","Hombre","Ciencias",10.7975995655515,26128,60,18,1,60,1
"A00685","Mujer","Salud",7.54239025792129,57704,60,21,0,43,0
"A00686","Mujer","Sociales",7.39261656425003,16040,60,18,1,43,1
"A00687","Mujer","Sociales",7.17692629220443,20733,66,18,1,44,0
"A00688","Hombre","Ingenieria",8.51334094464808,15250,60,23,1,60,1
"A00689","Hombre","Sociales",8.21494645704437,25163,60,18,1,55,0
"A00690","Hombre","Salud",9.45352632562527,17511,60,25,1,42,1
"A00691","Mujer","Ciencias",9.14658406339469,20817,60,19,1,60,1
"A00692","Hombre","Ciencias",10.8606708748912,49224,60,18,1,60,1
"A00693","Mujer","Salud",6.77651954028442,14829,54,22,1,53,0
"A00694","Hombre","Humanidades",9.00637057722978,34534,60,20,1,60,0
"A00695","Mujer","Humanidades",5.70996715520335,17999,60,21,1,35,1
"A00696","Mujer","Salud",9.03540670037424,16431,66,19,1,66,0
