"id_empresa","ccaa","sector","tamano","empleados_base","endeudamiento_base","anio_apoyo","anio","tratamiento","event_time","empleo","credito_miles","tipo_interes"
"P00232","Valencia","Comercio","pequena",12,0.515800211190046,2022,2017,0,-5,9,78.1650092873931,4.66275327133516
"P00233","Cataluna","TIC","mediana",2,0.714669923570467,Inf,2017,0,NA,9,208.194336256803,4.72493148133145
"P00234","Madrid","Manufacturas","micro",52,0.482923087398986,Inf,2017,0,NA,42,405.036192175371,4.92229729259556
"P00235","Cataluna","Hosteleria","pequena",26,0.483047365471257,2022,2017,0,-5,26,366.255498554103,3.68385355730062
"P00236","Andalucia","Servicios profesionales","micro",12,0.263221488388762,2020,2017,0,-3,13,159.141216394857,5.5491734961694
"P00237","Andalucia","Servicios profesionales","mediana",23,0.443758865142088,Inf,2017,0,NA,27,100.666682536783,5.32394883792656
"P00238","Andalucia","Comercio","mediana",7,0.804415738321204,Inf,2017,0,NA,9,145.543493759696,4.41168240435936
"P00239","Castilla y Leon","Servicios profesionales","mediana",14,0.651692957516238,Inf,2017,0,NA,18,170.819197150031,4.4357415115401
"P00240","Valencia","Manufacturas","pequena",17,0.275761844061866,Inf,2017,0,NA,13,278.174301582391,3.80632811887114
"P00241","Madrid","Hosteleria","pequena",71,0.323840023382934,2021,2017,0,-4,76,500.232622228731,4.75051856771419
"P00242","Madrid","TIC","micro",27,0.692097488374469,Inf,2017,0,NA,19,339.668418709046,4.83146831676979
"P00243","Castilla y Leon","Servicios profesionales","pequena",19,0.43197953041282,Inf,2017,0,NA,18,24.981304254405,5.40163671883039
"P00244","Andalucia","Manufacturas","micro",9,0.628998425672275,2020,2017,0,-3,3,78.7517569469524,4.36079585581217
"P00245","Castilla y Leon","TIC","mediana",78,0.439256689756598,Inf,2017,0,NA,82,613.72583728743,4.02348048133976
"P00246","Madrid","Comercio","pequena",34,0.323692332183187,Inf,2017,0,NA,36,216.002717870843,4.05633311140607
"P00247","Pais Vasco","Comercio","micro",19,0.357794052701149,2023,2017,0,-6,15,85.6952784059085,4.15394613173213
"P00248","Castilla y Leon","Manufacturas","pequena",11,0.549208313362656,2022,2017,0,-5,13,106.707716291622,3.9281160716244
"P00249","Pais Vasco","Manufacturas","pequena",32,0.353377079692859,Inf,2017,0,NA,37,331.844307464978,4.84105524125437
"P00250","Andalucia","Hosteleria","pequena",22,0.270052342392146,Inf,2017,0,NA,15,163.96546102398,5.44896716490323
"P00251","Madrid","Servicios profesionales","pequena",3,0.549398292152254,2021,2017,0,-4,1,162.368681434633,3.85982283499953
"P00252","Pais Vasco","Hosteleria","mediana",6,0.874658977637107,Inf,2017,0,NA,7,47.9313323596636,4.71464025110024
"P00253","Castilla y Leon","TIC","pequena",14,0.496297686367938,Inf,2017,0,NA,11,135.419414171317,3.72473857534789
"P00254","Pais Vasco","TIC","mediana",12,0.460479577858616,Inf,2017,0,NA,5,41.1029445085138,4.35972403143368
"P00255","Cataluna","TIC","micro",21,0.142507529751523,2020,2017,0,-3,21,174.534644797741,3.90726795560427
"P00256","Castilla y Leon","Hosteleria","micro",8,0.522657381055588,Inf,2017,0,NA,6,0,4.86090874759116
"P00257","Andalucia","TIC","mediana",83,0.216491707085765,2022,2017,0,-5,94,545.604333133548,4.50654283934444
"P00258","Castilla y Leon","TIC","mediana",5,0.77290752429125,Inf,2017,0,NA,9,139.741689930493,4.3875282249326
"P00259","Andalucia","Manufacturas","mediana",48,0.504636646176291,2023,2017,0,-6,59,388.145475288815,4.32335919423099
"P00260","Madrid","Hosteleria","pequena",9,0.293944573722572,2023,2017,0,-6,13,164.353666821008,5.09222290572348
"P00261","Valencia","Comercio","mediana",17,0.768005503773721,Inf,2017,0,NA,18,293.745804714505,4.0966816381006
"P00262","Cataluna","Hosteleria","micro",3,0.416801040130893,2020,2017,0,-3,1,4.36743998283585,4.47658288214465
"P00263","Valencia","Servicios profesionales","micro",9,0.913751457289437,Inf,2017,0,NA,7,97.9617153247944,4.27094109554997
"P00264","Andalucia","Servicios profesionales","micro",9,0.458469985524392,2021,2017,0,-4,14,72.600090948793,4.45337988164381
"P00265","Pais Vasco","TIC","pequena",14,0.442511908494901,Inf,2017,0,NA,13,262.080165129307,4.43075169832242
"P00266","Pais Vasco","Manufacturas","micro",9,0.504324290047198,2021,2017,0,-4,10,254.72912626491,4.02133502139206
"P00267","Pais Vasco","Hosteleria","micro",13,0.46044914974681,2021,2017,0,-4,9,83.8690481720692,4.3931125523674
"P00268","Andalucia","TIC","pequena",44,0.818651742107269,Inf,2017,0,NA,45,326.103841248683,4.20978964493294
"P00269","Castilla y Leon","Servicios profesionales","pequena",11,0.619576395501144,Inf,2017,0,NA,11,14.0620304784435,4.31827402111481
"P00270","Madrid","TIC","micro",12,0.489951475331484,2023,2017,0,-6,3,58.7758090605119,4.14010437447569
"P00271","Cataluna","Servicios profesionales","pequena",7,0.420297461168142,2023,2017,0,-6,10,186.725957368604,5.32981672782937
"P00272","Andalucia","Comercio","micro",3,0.532636881611105,Inf,2017,0,NA,2,91.1527935595328,4.95418636778064
"P00273","Andalucia","Manufacturas","mediana",22,0.273946378491613,Inf,2017,0,NA,34,264.627538216193,3.60609350628084
"P00274","Andalucia","Manufacturas","pequena",22,0.477656690712806,Inf,2017,0,NA,17,114.607831896204,4.63577578262722
"P00275","Andalucia","Comercio","pequena",6,0.270853922058391,Inf,2017,0,NA,11,106.350906324786,4.47721536900203
"P00276","Pais Vasco","Manufacturas","pequena",60,0.531979077739401,2020,2017,0,-3,61,461.310476012571,4.75922562142956
"P00277","Castilla y Leon","TIC","micro",22,0.354069859398602,2021,2017,0,-4,21,279.460482154672,4.42405971725139
"P00278","Valencia","Servicios profesionales","micro",16,0.530856805839059,2023,2017,0,-6,14,88.7556569342006,4.34181038420165
"P00279","Cataluna","Servicios profesionales","pequena",32,0.542586197731734,2022,2017,0,-5,42,232.496584958797,4.24361878724356
"P00280","Cataluna","Hosteleria","pequena",42,0.50141288615815,2022,2017,0,-5,45,255.856836191097,4.65024145152893
"P00281","Castilla y Leon","Comercio","pequena",29,0.584114642571016,2022,2017,0,-5,21,171.172382074005,4.79118502936751
"P00282","Madrid","Servicios profesionales","mediana",18,0.571588567860331,Inf,2017,0,NA,15,191.547267138007,4.45822944085433
"P00283","Castilla y Leon","Hosteleria","micro",17,0.542738323150614,Inf,2017,0,NA,15,299.561097927623,3.35857465780208
"P00284","Madrid","Hosteleria","pequena",3,0.796252977451737,2020,2017,0,-3,4,176.147224304436,4.88944282220806
"P00285","Castilla y Leon","Manufacturas","pequena",7,0.74021717601704,2020,2017,0,-3,3,116.16453424868,4.01203905610039
"P00286","Castilla y Leon","TIC","micro",8,0.461658020774886,2022,2017,0,-5,1,94.039784559841,4.97796659900441
"P00287","Madrid","Comercio","mediana",30,0.315851057151058,2020,2017,0,-3,29,180.9408761324,4.39308110765605
"P00288","Madrid","TIC","pequena",22,0.865522756774286,Inf,2017,0,NA,31,278.910058951572,4.30092155403025
"P00289","Pais Vasco","Manufacturas","micro",28,0.651044347684772,2022,2017,0,-5,24,236.227203298073,3.73051424652985
"P00290","Valencia","Manufacturas","micro",24,0.473594708851348,2020,2017,0,-3,16,48.7858854740416,4.27765107685529
"P00291","Castilla y Leon","Comercio","mediana",33,0.61664785783037,2021,2017,0,-4,38,265.566761397116,4.30730802609443
"P00292","Andalucia","TIC","micro",48,0.45205375765696,2021,2017,0,-4,42,418.857754653138,4.66604367695053
"P00293","Castilla y Leon","Hosteleria","micro",12,0.495375771630602,Inf,2017,0,NA,7,299.991008087513,4.92177422856633
"P00294","Pais Vasco","Manufacturas","pequena",37,0.712506137377088,Inf,2017,0,NA,38,277.62176960437,4.34013339517974
"P00295","Cataluna","Comercio","pequena",38,0.285561840987194,2020,2017,0,-3,39,267.380736021827,4.72455734664955
"P00296","Castilla y Leon","TIC","micro",74,0.664911900575886,2022,2017,0,-5,69,578.439887404529,4.59270417675993
"P00297","Madrid","Manufacturas","micro",12,0.563731802583143,Inf,2017,0,NA,9,205.399742211499,5.07646424700173
"P00298","Madrid","Manufacturas","pequena",13,0.648799912572129,2022,2017,0,-5,19,172.540229179673,4.50124881748598
"P00299","Castilla y Leon","TIC","pequena",18,0.16384591716787,2022,2017,0,-5,21,149.07305644823,4.13504250166633
"P00300","Cataluna","TIC","mediana",12,0.302957324170674,2021,2017,0,-4,10,87.1976450889537,4.23130131386654
"P00301","Valencia","Comercio","micro",38,0.644825726216437,2022,2017,0,-5,43,299.64881828198,5.15743284482372
"P00302","Pais Vasco","TIC","pequena",3,0.647033182112363,2022,2017,0,-5,3,107.996703410727,4.47526206759754
"P00303","Castilla y Leon","Manufacturas","mediana",30,0.384250614498153,2020,2017,0,-3,38,212.674107351336,4.477787252592
"P00304","Valencia","TIC","micro",31,0.365817857688357,2022,2017,0,-5,30,305.636832293475,5.3647236202422
"P00305","Castilla y Leon","Servicios profesionales","pequena",11,0.467556168284697,Inf,2017,0,NA,12,175.688851781129,4.72960470306113
"P00306","Cataluna","TIC","pequena",33,0.345212734829946,2021,2017,0,-4,32,277.844505623581,4.37785092588371
"P00307","Pais Vasco","Servicios profesionales","mediana",4,0.585072643738063,2020,2017,0,-3,2,61.4583202389493,5.20483411445169
"P00308","Cataluna","TIC","mediana",45,0.69653529711069,2021,2017,0,-4,48,307.496246725263,4.58315495342046
"P00309","Andalucia","Manufacturas","micro",3,0.563999274073726,2020,2017,0,-3,1,86.1595576630428,3.92918972564038
"P00310","Castilla y Leon","Hosteleria","mediana",56,0.807777024739385,2021,2017,0,-4,57,392.341164109205,4.12158188902308
"P00311","Valencia","Comercio","mediana",7,0.290543011465584,2022,2017,0,-5,11,186.199965937481,4.80886968029632
"P00312","Madrid","Hosteleria","pequena",26,0.32317761037057,2021,2017,0,-4,31,190.503869725054,3.92678027091628
"P00313","Castilla y Leon","Manufacturas","pequena",8,0.482422013628966,Inf,2017,0,NA,8,150.677112369314,4.30041322581613
"P00314","Madrid","Comercio","micro",22,0.391222040519754,2021,2017,0,-4,16,214.141429769987,4.78810283116024
"P00315","Madrid","Comercio","micro",31,0.666112458137214,2022,2017,0,-5,26,302.892851773873,3.7734351961849
"P00316","Cataluna","TIC","micro",18,0.404341604603824,Inf,2017,0,NA,16,194.191170806332,4.64044370052373
"P00317","Madrid","Manufacturas","micro",20,0.375652540755954,2021,2017,0,-4,17,295.041788769057,4.3694437118555
"P00318","Andalucia","Servicios profesionales","pequena",13,0.80187265823497,2022,2017,0,-5,14,156.609707975381,4.3010643897354
"P00319","Pais Vasco","Manufacturas","pequena",22,0.75642858441174,2020,2017,0,-3,27,285.394055324704,5.17836286839648
"P00320","Pais Vasco","Hosteleria","pequena",4,0.3729669946113,Inf,2017,0,NA,3,33.6599951337482,4.80125783855696
"P00321","Pais Vasco","Manufacturas","pequena",41,0.740646708979633,2023,2017,0,-6,40,307.275831362019,4.08339898526808
"P00322","Madrid","Comercio","micro",5,0.441678786118649,Inf,2017,0,NA,5,14.8805683939482,3.91448479308865
"P00323","Cataluna","Comercio","pequena",13,0.665061715848264,2020,2017,0,-3,13,145.115169368839,5.3303026668302
"P00324","Andalucia","Hosteleria","micro",19,0.386407456270155,Inf,2017,0,NA,25,228.473413788909,4.48333925137998
"P00325","Andalucia","Comercio","pequena",14,0.398439888574183,2022,2017,0,-5,9,109.362319915674,4.67188544511685
"P00326","Valencia","Servicios profesionales","micro",21,0.345652964240945,Inf,2017,0,NA,21,276.424372368142,5.17204407062639
"P00327","Andalucia","Comercio","micro",65,0.505339578700652,2022,2017,0,-5,61,461.718299042892,4.97545507094694
"P00328","Madrid","Comercio","micro",37,0.542757579269768,2022,2017,0,-5,37,183.246184810077,5.10882185998324
"P00329","Andalucia","Servicios profesionales","micro",19,0.996702574661272,2020,2017,0,-3,20,169.067873975814,4.31203998486093
"P00330","Cataluna","Hosteleria","micro",9,0.526728206138823,Inf,2017,0,NA,1,71.2286272746811,4.43484433225123
"P00331","Pais Vasco","Manufacturas","micro",13,0.578387001507336,2020,2017,0,-3,13,165.224711370445,5.0160458421186
"P00332","Pais Vasco","TIC","micro",9,0.684845478924636,Inf,2017,0,NA,6,0,4.96864275169403
"P00333","Andalucia","Comercio","pequena",13,0.450847329237221,Inf,2017,0,NA,11,94.3974923313396,4.5795317485545
"P00334","Cataluna","Manufacturas","pequena",15,0.518063873319416,Inf,2017,0,NA,9,212.605997276019,3.91854915176719
"P00335","Andalucia","Manufacturas","mediana",21,0.295670057297196,2022,2017,0,-5,22,135.432350807166,5.30804189414527
"P00336","Castilla y Leon","Hosteleria","mediana",4,0.780875855580615,2020,2017,0,-3,9,112.876926568034,4.4819788823156
"P00337","Valencia","TIC","micro",46,0.507027219075511,2023,2017,0,-6,42,299.03060148975,3.6978746803245
"P00338","Valencia","Servicios profesionales","pequena",46,0.780602806170441,2020,2017,0,-3,53,436.405780065714,4.40258416309877
"P00339","Andalucia","Hosteleria","pequena",32,0.416674668905011,Inf,2017,0,NA,34,347.877370401266,4.99388900156329
"P00340","Madrid","Hosteleria","pequena",10,0.845166874472128,2020,2017,0,-3,5,242.103760185782,5.3428067914921
"P00341","Andalucia","TIC","mediana",19,0.284816008608981,2023,2017,0,-6,27,207.356365184661,4.05809956855852
"P00342","Cataluna","TIC","micro",11,0.575566473456963,2021,2017,0,-4,6,100.843437712236,5.38594795338182
"P00343","Cataluna","Servicios profesionales","pequena",14,0.228420805734835,2022,2017,0,-5,16,152.066855059549,5.35394777541906
"P00344","Pais Vasco","Manufacturas","pequena",20,0.769047938384229,2020,2017,0,-3,18,93.2844377340269,4.21112458347159
"P00345","Castilla y Leon","TIC","pequena",8,0.323190876795293,Inf,2017,0,NA,7,149.011229887856,4.72656756130678
"P00346","Castilla y Leon","Servicios profesionales","pequena",60,0.542043601371925,Inf,2017,0,NA,60,522.765828306201,3.55184187507351
"P00347","Pais Vasco","TIC","mediana",13,0.683255740160939,2023,2017,0,-6,21,222.341690295441,5.11375047046278
"P00348","Madrid","Hosteleria","micro",20,0.782472245714594,2022,2017,0,-5,16,207.671768230015,4.04409053638337
"P00349","Cataluna","Servicios profesionales","pequena",41,0.697655320394824,2020,2017,0,-3,39,368.078478413446,4.4474541888889
"P00350","Pais Vasco","TIC","micro",5,0.387943315115325,Inf,2017,0,NA,4,7.39111778205006,4.08584487417886
"P00351","Cataluna","Comercio","micro",18,0.62761470141244,2022,2017,0,-5,9,77.7229429043321,4.74568926768284
"P00352","Valencia","Hosteleria","pequena",18,0.327834996363092,2023,2017,0,-6,21,230.574561560481,3.92495430755551
"P00353","Cataluna","TIC","pequena",10,0.29807547852074,2020,2017,0,-3,15,70.5109428159227,4.29189806063796
"P00354","Andalucia","TIC","mediana",45,0.852827593445416,Inf,2017,0,NA,47,362.018997003367,4.96121449958631
"P00355","Pais Vasco","Servicios profesionales","micro",21,0.549874438935649,2020,2017,0,-3,22,302.794659677327,4.32060310317195
"P00356","Madrid","Hosteleria","pequena",15,0.732138993392307,2022,2017,0,-5,10,147.942041306705,4.21190611847004
"P00357","Madrid","Manufacturas","micro",19,0.421683735571977,2020,2017,0,-3,15,76.8206917116612,5.01068449165831
"P00358","Castilla y Leon","Hosteleria","mediana",14,0.874812206290503,2020,2017,0,-3,17,81.3583809173903,4.65734201556832
"P00359","Valencia","Servicios profesionales","micro",41,0.563969452839384,2021,2017,0,-4,34,408.805152822878,5.02841400633088
"P00360","Pais Vasco","Servicios profesionales","mediana",10,0.802906384643091,Inf,2017,0,NA,6,100.555899911299,4.63651645396894
"P00361","Andalucia","Hosteleria","pequena",4,0.314216544251594,2022,2017,0,-5,3,166.445829699387,4.820953641147
"P00362","Valencia","Servicios profesionales","micro",39,0.202818318057702,2020,2017,0,-3,38,329.513154467722,4.59488755183889
"P00363","Madrid","TIC","mediana",21,0.557474475865686,Inf,2017,0,NA,22,281.871289030422,5.05486468980935
"P00364","Pais Vasco","Comercio","micro",12,0.540924418514609,Inf,2017,0,NA,4,200.650951119622,4.54006323576317
"P00365","Valencia","Comercio","micro",96,0.539355944388328,Inf,2017,0,NA,91,773.706840209188,4.54778149707751
"P00366","Madrid","Servicios profesionales","micro",6,0.616041932948343,2021,2017,0,-4,5,152.639324959564,4.65024537718242
"P00367","Castilla y Leon","Hosteleria","micro",13,0.457835123734567,Inf,2017,0,NA,8,153.799020646777,4.54809383840005
"P00368","Cataluna","Servicios profesionales","pequena",5,0.351179215185769,Inf,2017,0,NA,4,61.317135062882,4.43752779167751
"P00369","Cataluna","Servicios profesionales","micro",21,0.829161639169429,Inf,2017,0,NA,22,279.08446472104,4.21296189122977
"P00370","Valencia","Manufacturas","pequena",9,0.548295257785709,2020,2017,0,-3,6,153.280779834714,5.37478016175823
"P00371","Madrid","Manufacturas","pequena",9,0.44419192329225,2023,2017,0,-6,9,249.594637446271,4.94894553426049
"P00372","Andalucia","Manufacturas","pequena",19,0.686029584636541,2021,2017,0,-4,19,183.664627994185,4.7951926008332
"P00373","Andalucia","TIC","pequena",32,0.595788161667712,2023,2017,0,-6,31,247.735266412529,4.70117499627595
"P00374","Madrid","Hosteleria","micro",4,0.661028934816853,2023,2017,0,-6,3,44.1912632986725,4.24831384250976
"P00375","Cataluna","TIC","micro",15,0.407398575939764,Inf,2017,0,NA,16,224.820054663787,4.63470053324561
"P00376","Pais Vasco","Comercio","pequena",34,0.591757376488671,2023,2017,0,-6,34,303.199936933746,5.93885295360647
"P00377","Cataluna","TIC","mediana",29,0.474180243284094,2020,2017,0,-3,41,310.765527477727,4.0244034569972
"P00378","Castilla y Leon","Servicios profesionales","pequena",5,0.525804661375213,2021,2017,0,-4,3,108.817814163355,4.68769483761053
"P00379","Castilla y Leon","Servicios profesionales","micro",38,0.0855547533064436,2023,2017,0,-6,33,271.138397239007,4.96280660975752
"P00380","Cataluna","Hosteleria","micro",8,0.519506877453738,Inf,2017,0,NA,5,69.3017603389301,4.53365911329636
"P00381","Madrid","Manufacturas","micro",10,0.835829168598197,2023,2017,0,-6,12,130.544202592406,4.34134558712388
"P00382","Andalucia","TIC","micro",21,0.726613977267845,2022,2017,0,-5,13,171.06067908625,4.18701732295805
"P00383","Madrid","Hosteleria","pequena",32,0.323557881071476,2021,2017,0,-4,34,348.296620775299,4.17957348321278
"P00384","Madrid","TIC","pequena",58,0.918256216279914,Inf,2017,0,NA,62,379.283638760394,4.66706312492189
"P00385","Cataluna","TIC","mediana",19,0.41370522534912,Inf,2017,0,NA,24,176.020461131318,3.4142872510857
"P00386","Cataluna","Servicios profesionales","micro",12,0.657859082017496,Inf,2017,0,NA,18,174.067413648184,4.81432442321066
"P00387","Madrid","Servicios profesionales","pequena",15,0.531589359015317,2022,2017,0,-5,18,228.174695135987,4.31296252180096
