id_contrato;fecha_inicio;fecha_fin_prevista;duracion_meses;convertido_indefinido;fecha_conversion
599;2009-02-14;2011-02-14;24;0;NA
600;2011-01-16;2014-01-16;36;0;NA
601;2010-08-09;2012-08-09;24;0;NA
602;2011-11-13;2013-11-13;24;0;NA
603;2010-01-30;2011-01-30;12;0;NA
604;2010-02-19;2010-08-19;6;0;NA
605;2010-10-12;2012-10-12;24;0;NA
606;2010-08-07;2012-08-07;24;1;2012-10-01
607;2010-10-01;2013-04-01;30;0;NA
608;2010-06-13;2011-06-13;12;0;NA
609;2010-07-03;2012-07-03;24;0;NA
610;2010-09-09;2012-09-09;24;0;NA
611;2011-07-11;2013-07-11;24;0;NA
612;2010-06-14;2011-06-14;12;0;NA
613;2011-03-13;2012-09-13;18;0;NA
614;2011-11-05;2014-05-05;30;0;NA
615;2011-04-15;2013-04-15;24;0;NA
616;2010-02-06;2012-02-06;24;0;NA
617;2010-03-28;2012-09-28;30;0;NA
618;2010-06-12;2011-12-12;18;0;NA
619;2009-04-22;2011-04-22;24;0;NA
620;2011-08-03;2013-02-03;18;0;NA
621;2009-07-27;2010-07-27;12;0;NA
622;2011-09-06;2012-09-06;12;0;NA
623;2010-08-25;2012-08-25;24;0;NA
624;2009-08-13;2011-02-13;18;0;NA
625;2010-11-29;2012-05-29;18;0;NA
626;2011-04-25;2013-04-25;24;0;NA
627;2011-06-09;2012-06-09;12;1;2012-06-22
628;2011-10-31;2013-10-31;24;0;NA
629;2011-05-20;2013-05-20;24;0;NA
630;2009-05-09;2010-11-09;18;0;NA
631;2011-06-13;2013-06-13;24;0;NA
632;2011-11-20;2014-05-20;30;0;NA
633;2009-08-18;2010-08-18;12;0;NA
634;2010-07-15;2011-07-15;12;0;NA
635;2009-08-22;2011-08-22;24;0;NA
636;2010-06-04;2012-06-04;24;0;NA
637;2010-12-08;2012-12-08;24;0;NA
638;2011-02-10;2013-02-10;24;0;NA
639;2011-01-25;2013-01-25;24;0;NA
640;2011-06-25;2012-12-25;18;0;NA
641;2010-03-11;2012-03-11;24;0;NA
642;2011-05-06;2012-11-06;18;0;NA
643;2009-10-09;2010-10-09;12;0;NA
644;2010-04-25;2011-04-25;12;0;NA
645;2009-04-04;2010-04-04;12;0;NA
646;2011-06-27;2012-12-27;18;0;NA
647;2011-01-30;2012-01-30;12;0;NA
648;2011-06-23;2012-12-23;18;0;NA
649;2011-02-10;2013-02-10;24;0;NA
650;2011-09-06;2013-03-06;18;0;NA
651;2010-10-25;2011-10-25;12;0;NA
652;2011-10-11;2013-04-11;18;0;NA
653;2009-07-30;2012-01-30;30;0;NA
654;2009-05-30;2011-05-30;24;1;2011-09-24
655;2009-11-21;2010-05-21;6;0;NA
656;2011-01-08;2012-01-08;12;0;NA
657;2009-01-28;2010-01-28;12;0;NA
658;2010-09-12;2012-03-12;18;0;NA
659;2011-09-28;2012-03-28;6;0;NA
660;2009-07-14;2010-07-14;12;0;NA
661;2010-01-30;2010-07-30;6;1;2010-10-24
662;2009-09-28;2011-09-28;24;1;2011-12-26
663;2010-09-11;2011-09-11;12;0;NA
664;2011-03-26;2012-09-26;18;0;NA
665;2011-10-29;2012-10-29;12;0;NA
666;2009-12-26;2010-12-26;12;0;NA
667;2011-07-05;2012-07-05;12;0;NA
668;2009-12-31;2012-12-31;36;0;NA
669;2009-04-26;2011-04-26;24;0;NA
670;2009-07-02;2010-07-02;12;0;NA
671;2011-06-08;2012-12-08;18;0;NA
672;2011-12-25;2013-06-25;18;0;NA
673;2009-07-16;2010-07-16;12;0;NA
674;2011-02-09;2012-02-09;12;0;NA
675;2011-10-03;2012-04-03;6;0;NA
676;2011-08-04;2013-08-04;24;0;NA
677;2009-11-01;2010-05-01;6;0;NA
678;2011-10-23;2012-10-23;12;0;NA
679;2009-04-22;2011-10-22;30;0;NA
680;2010-12-01;2012-06-01;18;0;NA
681;2011-07-11;2012-07-11;12;0;NA
682;2010-04-28;2012-04-28;24;0;NA
683;2010-04-15;2013-04-15;36;0;NA
684;2009-12-08;2011-06-08;18;0;NA
685;2010-09-24;2012-03-24;18;0;NA
686;2009-08-19;2011-02-19;18;0;NA
687;2010-06-09;2012-06-09;24;0;NA
688;2010-06-20;2012-06-20;24;0;NA
689;2010-03-12;2011-03-12;12;0;NA
690;2011-10-20;2014-10-20;36;0;NA
691;2010-06-27;2011-12-27;18;0;NA
692;2009-02-26;2011-02-26;24;0;NA
693;2011-03-13;2012-03-13;12;0;NA
694;2010-11-12;2012-11-12;24;1;2012-11-12
695;2010-08-02;2013-08-02;36;0;NA
696;2010-09-23;2012-09-23;24;0;NA
697;2010-07-13;2011-01-13;6;0;NA
698;2011-03-01;2013-03-01;24;0;NA
699;2009-09-27;2011-09-27;24;0;NA
700;2009-07-06;2011-01-06;18;0;NA
701;2011-10-13;2013-04-13;18;1;2013-08-05
702;2011-04-05;2012-04-05;12;1;2012-06-08
703;2009-01-08;2010-07-08;18;0;NA
704;2011-05-14;2012-11-14;18;0;NA
705;2011-04-05;2012-04-05;12;0;NA
706;2009-05-27;2011-05-27;24;0;NA
707;2010-07-18;2012-07-18;24;0;NA
708;2010-04-10;2011-04-10;12;0;NA
709;2010-05-22;2011-05-22;12;0;NA
710;2009-01-27;2009-07-27;6;0;NA
711;2010-11-01;2012-11-01;24;0;NA
712;2011-01-10;2014-01-10;36;0;NA
713;2010-04-20;2012-04-20;24;0;NA
714;2009-03-28;2010-03-28;12;0;NA
715;2011-01-05;2012-07-05;18;0;NA
716;2009-03-02;2012-03-02;36;0;NA
717;2009-03-07;2010-03-07;12;1;2010-06-12
718;2011-04-09;2013-10-09;30;0;NA
719;2011-03-31;2012-03-31;12;0;NA
720;2010-07-04;2012-07-04;24;0;NA
721;2011-07-27;2013-01-27;18;0;NA
722;2011-10-12;2013-10-12;24;0;NA
723;2009-07-10;2012-07-10;36;0;NA
724;2009-05-15;2010-05-15;12;0;NA
725;2009-10-18;2010-10-18;12;0;NA
726;2010-12-15;2013-06-15;30;0;NA
727;2010-03-23;2013-03-23;36;0;NA
728;2010-07-17;2013-01-17;30;0;NA
729;2011-03-25;2013-03-25;24;0;NA
730;2010-10-05;2012-04-05;18;0;NA
731;2009-01-14;2010-01-14;12;0;NA
732;2010-06-23;2011-06-23;12;1;2011-07-27
733;2009-10-18;2011-04-18;18;0;NA
734;2009-02-15;2012-02-15;36;0;NA
735;2010-09-21;2012-09-21;24;0;NA
736;2011-05-29;2011-11-29;6;0;NA
737;2009-01-13;2009-07-13;6;0;NA
738;2009-11-11;2010-11-11;12;0;NA
739;2009-11-18;2010-11-18;12;0;NA
740;2010-01-20;2011-01-20;12;0;NA
741;2011-01-30;2012-01-30;12;0;NA
742;2010-03-01;2013-03-01;36;0;NA
743;2009-02-11;2011-02-11;24;0;NA
744;2009-06-18;2011-06-18;24;0;NA
745;2011-06-27;2014-06-27;36;0;NA
746;2009-07-18;2010-07-18;12;0;NA
747;2009-08-03;2011-02-03;18;1;2011-02-18
748;2011-06-25;2013-06-25;24;0;NA
749;2011-12-02;2013-12-02;24;0;NA
750;2010-03-28;2010-09-28;6;0;NA
751;2009-09-14;2010-09-14;12;0;NA
752;2009-09-09;2011-09-09;24;0;NA
753;2009-02-07;2010-02-07;12;0;NA
754;2009-01-14;2010-07-14;18;0;NA
755;2010-09-13;2013-03-13;30;0;NA
756;2010-07-05;2012-07-05;24;0;NA
757;2009-02-18;2010-08-18;18;0;NA
758;2009-01-24;2011-07-24;30;0;NA
759;2010-07-31;2012-07-31;24;0;NA
760;2009-04-17;2010-04-17;12;0;NA
761;2009-02-12;2011-02-12;24;0;NA
762;2010-10-19;2011-10-19;12;0;NA
763;2010-10-10;2012-10-10;24;1;2012-11-02
764;2010-05-30;2011-05-30;12;0;NA
765;2011-06-09;2012-12-09;18;0;NA
766;2011-06-25;2013-06-25;24;0;NA
767;2010-04-04;2011-04-04;12;0;NA
768;2011-10-18;2013-04-18;18;0;NA
769;2009-12-10;2011-06-10;18;0;NA
770;2011-03-23;2012-03-23;12;0;NA
771;2011-02-28;2013-02-28;24;0;NA
772;2011-12-20;2014-12-20;36;0;NA
773;2009-10-17;2010-10-17;12;0;NA
774;2011-05-09;2013-11-09;30;0;NA
775;2011-01-08;2013-01-08;24;0;NA
776;2011-03-24;2011-09-24;6;0;NA
777;2010-02-09;2012-02-09;24;0;NA
778;2011-05-13;2011-11-13;6;0;NA
779;2011-01-03;2014-01-03;36;1;2014-04-20
780;2011-02-08;2012-08-08;18;0;NA
781;2011-09-04;2013-09-04;24;0;NA
782;2011-01-28;2013-01-28;24;0;NA
783;2011-03-30;2012-09-30;18;0;NA
784;2010-09-04;2011-03-04;6;0;NA
785;2011-08-24;2012-08-24;12;0;NA
786;2009-09-11;2010-09-11;12;0;NA
787;2011-05-19;2013-05-19;24;0;NA
788;2010-07-05;2013-07-05;36;0;NA
789;2009-12-23;2010-12-23;12;0;NA
790;2009-01-27;2010-01-27;12;0;NA
791;2011-04-07;2012-04-07;12;0;NA
792;2011-07-24;2013-07-24;24;0;NA
793;2010-12-31;2011-06-30;6;0;NA
794;2009-04-14;2011-10-14;30;0;NA
795;2009-04-17;2011-10-17;30;0;NA
796;2010-09-30;2013-09-30;36;0;NA
797;2010-01-22;2011-07-22;18;1;2011-08-23
798;2009-12-22;2010-06-22;6;0;NA
799;2010-02-18;2010-08-18;6;0;NA
800;2009-05-19;2010-05-19;12;0;NA
801;2010-04-22;2011-10-22;18;1;2011-11-29
802;2010-12-11;2011-12-11;12;0;NA
803;2009-01-03;2010-01-03;12;0;NA
804;2009-07-14;2012-07-14;36;0;NA
805;2011-06-19;2012-06-19;12;0;NA
806;2011-08-23;2013-08-23;24;0;NA
807;2011-09-06;2013-09-06;24;1;2013-12-20
808;2010-02-01;2011-08-01;18;1;2011-10-22
809;2009-04-04;2010-04-04;12;0;NA
810;2010-01-24;2010-07-24;6;1;2010-08-02
811;2010-05-11;2011-05-11;12;0;NA
812;2011-03-08;2013-03-08;24;0;NA
813;2009-01-02;2010-01-02;12;0;NA
814;2010-11-02;2012-05-02;18;1;2012-08-28
815;2011-10-24;2013-10-24;24;0;NA
816;2009-05-20;2011-05-20;24;0;NA
817;2010-02-14;2011-08-14;18;0;NA
818;2010-02-23;2012-08-23;30;0;NA
819;2010-04-26;2013-04-26;36;0;NA
820;2009-01-10;2012-01-10;36;0;NA
821;2011-12-22;2012-12-22;12;0;NA
822;2011-08-19;2013-02-19;18;0;NA
823;2010-09-14;2012-09-14;24;0;NA
824;2011-11-17;2013-11-17;24;0;NA
825;2011-09-26;2012-09-26;12;0;NA
826;2010-10-11;2013-04-11;30;0;NA
827;2011-07-18;2013-01-18;18;0;NA
828;2009-08-17;2011-08-17;24;0;NA
829;2009-03-20;2011-09-20;30;0;NA
830;2009-11-04;2011-11-04;24;0;NA
831;2011-02-28;2011-08-28;6;0;NA
832;2011-04-13;2012-10-13;18;0;NA
833;2010-05-16;2012-05-16;24;0;NA
834;2011-04-20;2012-04-20;12;0;NA
835;2011-02-16;2012-08-16;18;0;NA
836;2010-04-05;2010-10-05;6;0;NA
837;2011-10-10;2012-04-10;6;0;NA
838;2009-12-04;2011-12-04;24;0;NA
839;2011-04-11;2012-04-11;12;0;NA
840;2011-12-31;2013-12-31;24;0;NA
841;2010-03-15;2012-03-15;24;0;NA
842;2009-10-12;2010-10-12;12;0;NA
843;2009-04-08;2011-04-08;24;0;NA
844;2009-02-03;2012-02-03;36;0;NA
845;2009-05-18;2011-05-18;24;1;2011-09-04
846;2010-03-13;2011-03-13;12;0;NA
847;2011-01-01;2012-01-01;12;0;NA
848;2011-01-08;2011-07-08;6;0;NA
849;2010-01-26;2011-01-26;12;0;NA
850;2009-11-17;2011-05-17;18;0;NA
851;2010-02-16;2011-08-16;18;0;NA
852;2010-07-19;2013-07-19;36;0;NA
853;2009-09-08;2011-09-08;24;0;NA
854;2010-06-20;2012-06-20;24;0;NA
855;2009-03-04;2012-03-04;36;0;NA
856;2010-01-11;2011-07-11;18;0;NA
857;2011-11-23;2013-11-23;24;0;NA
858;2010-11-29;2012-05-29;18;0;NA
859;2010-04-16;2012-04-16;24;0;NA
860;2010-07-07;2011-07-07;12;0;NA
861;2010-06-02;2012-06-02;24;0;NA
862;2011-10-24;2012-10-24;12;0;NA
863;2011-04-13;2012-04-13;12;0;NA
864;2010-05-18;2010-11-18;6;0;NA
865;2009-09-12;2011-09-12;24;0;NA
866;2009-11-05;2011-05-05;18;0;NA
867;2011-10-30;2013-04-30;18;0;NA
868;2011-06-16;2012-06-16;12;0;NA
869;2009-04-10;2010-10-10;18;0;NA
870;2011-08-26;2014-02-26;30;0;NA
871;2009-11-03;2011-05-03;18;0;NA
872;2010-12-10;2012-06-10;18;0;NA
873;2010-01-27;2011-01-27;12;0;NA
874;2011-12-25;2012-12-25;12;0;NA
875;2009-11-11;2010-05-11;6;0;NA
876;2010-03-02;2010-09-02;6;0;NA
877;2009-03-04;2010-09-04;18;0;NA
878;2009-09-06;2010-03-06;6;0;NA
879;2009-10-14;2012-10-14;36;0;NA
880;2009-03-29;2011-03-29;24;1;2011-05-20
881;2011-02-18;2013-02-18;24;0;NA
882;2009-02-15;2011-02-15;24;0;NA
883;2010-09-07;2011-09-07;12;0;NA
884;2009-03-11;2011-03-11;24;0;NA
885;2011-06-16;2013-12-16;30;0;NA
886;2011-02-05;2014-02-05;36;0;NA
887;2010-03-27;2011-03-27;12;0;NA
888;2011-02-16;2012-08-16;18;0;NA
889;2009-06-24;2012-06-24;36;0;NA
890;2009-06-08;2010-06-08;12;0;NA
891;2011-12-10;2012-12-10;12;0;NA
892;2011-09-18;2012-09-18;12;0;NA
893;2011-09-26;2012-09-26;12;0;NA
894;2010-01-22;2012-01-22;24;0;NA
895;2009-08-27;2011-08-27;24;0;NA
896;2010-03-04;2011-03-04;12;0;NA
897;2009-04-24;2010-04-24;12;0;NA
898;2009-07-04;2010-07-04;12;0;NA
899;2010-08-20;2012-02-20;18;0;NA
900;2010-08-06;2013-08-06;36;0;NA
901;2011-01-01;2012-01-01;12;0;NA
902;2011-02-16;2012-02-16;12;0;NA
903;2010-05-19;2011-05-19;12;0;NA
904;2010-07-21;2012-07-21;24;0;NA
905;2009-10-11;2011-10-11;24;0;NA
906;2009-04-30;2010-04-30;12;0;NA
907;2011-04-12;2012-10-12;18;0;NA
908;2009-06-15;2011-06-15;24;0;NA
909;2010-11-14;2011-11-14;12;0;NA
910;2011-06-06;2014-06-06;36;0;NA
911;2009-12-29;2010-12-29;12;0;NA
912;2010-10-14;2012-10-14;24;0;NA
913;2010-05-19;2012-05-19;24;0;NA
914;2011-04-19;2012-10-19;18;0;NA
915;2011-02-22;2013-02-22;24;0;NA
916;2010-08-31;2011-08-31;12;0;NA
917;2009-12-20;2011-12-20;24;0;NA
918;2011-12-11;2014-06-11;30;0;NA
919;2009-01-22;2010-01-22;12;0;NA
920;2010-08-10;2013-02-10;30;0;NA
921;2009-04-21;2010-04-21;12;0;NA
922;2011-02-16;2012-08-16;18;0;NA
923;2011-04-17;2011-10-17;6;0;NA
924;2009-10-29;2011-10-29;24;0;NA
925;2011-12-12;2013-12-12;24;0;NA
926;2009-09-22;2011-03-22;18;0;NA
927;2009-07-19;2011-07-19;24;0;NA
928;2009-01-03;2012-01-03;36;0;NA
929;2011-06-13;2012-06-13;12;0;NA
930;2009-07-11;2011-07-11;24;0;NA
931;2009-10-03;2010-10-03;12;0;NA
932;2009-04-06;2010-04-06;12;0;NA
933;2011-12-28;2013-06-28;18;0;NA
934;2011-07-01;2013-07-01;24;0;NA
935;2009-05-29;2012-05-29;36;0;NA
936;2010-09-07;2011-09-07;12;0;NA
937;2010-07-18;2012-07-18;24;0;NA
938;2011-06-18;2013-06-18;24;0;NA
939;2010-10-12;2012-10-12;24;0;NA
940;2010-02-10;2012-02-10;24;0;NA
941;2011-02-26;2012-08-26;18;0;NA
942;2009-06-07;2011-06-07;24;0;NA
943;2011-03-12;2014-03-12;36;0;NA
944;2009-04-02;2010-10-02;18;0;NA
945;2011-04-27;2012-04-27;12;1;2012-08-02
946;2009-05-04;2010-11-04;18;0;NA
947;2011-01-17;2013-01-17;24;0;NA
948;2009-06-27;2010-06-27;12;0;NA
949;2010-11-04;2011-11-04;12;0;NA
950;2011-11-27;2012-11-27;12;0;NA
951;2010-12-10;2013-12-10;36;0;NA
952;2010-09-23;2012-03-23;18;0;NA
953;2010-10-07;2012-10-07;24;0;NA
954;2011-06-11;2012-12-11;18;0;NA
955;2009-08-27;2010-08-27;12;0;NA
956;2009-04-14;2010-04-14;12;1;2010-07-20
957;2009-04-02;2010-10-02;18;0;NA
958;2009-05-19;2011-11-19;30;0;NA
959;2011-05-20;2012-05-20;12;0;NA
960;2011-02-25;2011-08-25;6;0;NA
961;2010-05-25;2012-05-25;24;0;NA
962;2011-12-22;2013-12-22;24;0;NA
963;2010-09-18;2011-09-18;12;0;NA
964;2011-08-31;2012-08-31;12;0;NA
965;2010-05-09;2011-11-09;18;0;NA
966;2009-01-06;2010-07-06;18;0;NA
967;2010-05-09;2011-05-09;12;0;NA
968;2009-06-15;2010-12-15;18;0;NA
969;2010-10-17;2012-10-17;24;0;NA
970;2009-12-02;2011-12-02;24;1;2012-01-11
971;2011-08-26;2012-08-26;12;0;NA
972;2011-10-11;2014-10-11;36;0;NA
973;2009-10-04;2010-10-04;12;0;NA
974;2010-09-02;2012-09-02;24;0;NA
975;2010-08-07;2011-08-07;12;0;NA
976;2010-05-16;2011-05-16;12;0;NA
977;2011-06-27;2012-12-27;18;0;NA
978;2011-07-06;2012-01-06;6;1;2012-01-14
979;2010-11-12;2013-05-12;30;0;NA
980;2009-01-09;2011-07-09;30;0;NA
981;2010-10-02;2012-10-02;24;0;NA
982;2011-03-02;2012-09-02;18;0;NA
983;2011-03-08;2012-03-08;12;0;NA
984;2010-01-19;2012-01-19;24;0;NA
985;2011-11-28;2014-11-28;36;0;NA
986;2011-05-08;2012-05-08;12;0;NA
987;2011-12-13;2012-12-13;12;0;NA
988;2009-06-20;2011-06-20;24;0;NA
989;2010-01-17;2012-01-17;24;0;NA
990;2009-06-28;2010-06-28;12;0;NA
991;2010-11-20;2011-05-20;6;0;NA
992;2011-01-07;2013-01-07;24;0;NA
993;2009-01-16;2009-07-16;6;0;NA
994;2009-11-30;2012-05-30;30;0;NA
995;2011-10-26;2012-04-26;6;0;NA
996;2010-05-14;2011-05-14;12;0;NA
997;2011-06-03;2012-12-03;18;0;NA
998;2009-05-09;2011-11-09;30;0;NA
999;2010-03-18;2012-03-18;24;0;NA
1000;2009-11-24;2011-11-24;24;0;NA
1001;2009-04-09;2010-04-09;12;0;NA
1002;2011-09-06;2013-03-06;18;0;NA
1003;2010-10-08;2012-10-08;24;0;NA
1004;2009-01-22;2010-01-22;12;0;NA
1005;2009-02-14;2011-02-14;24;0;NA
1006;2011-12-15;2012-12-15;12;0;NA
1007;2011-02-19;2012-02-19;12;0;NA
1008;2009-08-01;2011-02-01;18;0;NA
1009;2010-02-09;2013-02-09;36;0;NA
1010;2011-09-27;2012-09-27;12;0;NA
1011;2009-01-19;2011-01-19;24;0;NA
1012;2011-09-06;2014-09-06;36;0;NA
1013;2009-01-14;2012-01-14;36;0;NA
1014;2010-08-19;2011-08-19;12;0;NA
1015;2010-12-26;2011-06-26;6;0;NA
1016;2009-04-30;2010-10-30;18;0;NA
1017;2010-06-16;2011-06-16;12;0;NA
1018;2011-12-24;2013-12-24;24;0;NA
1019;2011-12-20;2013-06-20;18;0;NA
1020;2010-12-02;2012-12-02;24;0;NA
1021;2009-11-28;2011-11-28;24;1;2012-02-19
1022;2011-08-25;2012-08-25;12;0;NA
1023;2009-07-27;2011-01-27;18;0;NA
1024;2010-09-07;2011-03-07;6;0;NA
1025;2009-05-23;2010-11-23;18;0;NA
1026;2009-10-26;2010-10-26;12;0;NA
1027;2009-08-31;2011-02-28;18;0;NA
1028;2009-09-05;2011-09-05;24;0;NA
1029;2009-04-02;2011-04-02;24;0;NA
1030;2009-02-24;2011-02-24;24;0;NA
1031;2011-12-18;2013-12-18;24;0;NA
1032;2009-03-09;2011-03-09;24;0;NA
1033;2009-01-06;2010-01-06;12;0;NA
1034;2010-07-11;2012-01-11;18;0;NA
1035;2010-04-10;2012-10-10;30;0;NA
1036;2011-04-01;2013-04-01;24;0;NA
1037;2009-04-22;2010-04-22;12;0;NA
1038;2011-04-08;2012-04-08;12;0;NA
1039;2011-10-27;2012-10-27;12;0;NA
1040;2010-10-18;2012-10-18;24;0;NA
1041;2011-02-02;2013-02-02;24;0;NA
1042;2010-01-11;2012-01-11;24;0;NA
1043;2010-12-26;2012-06-26;18;0;NA
1044;2011-10-03;2014-04-03;30;0;NA
1045;2010-09-05;2011-09-05;12;0;NA
1046;2009-01-19;2010-01-19;12;0;NA
1047;2011-02-04;2012-08-04;18;0;NA
1048;2011-05-31;2012-05-31;12;0;NA
1049;2010-01-04;2010-07-04;6;0;NA
1050;2010-05-29;2010-11-29;6;0;NA
1051;2009-10-06;2011-10-06;24;0;NA
1052;2009-08-08;2010-08-08;12;0;NA
1053;2011-11-08;2013-11-08;24;0;NA
1054;2009-11-21;2010-11-21;12;0;NA
1055;2009-11-03;2010-11-03;12;0;NA
1056;2009-08-12;2010-08-12;12;0;NA
1057;2011-04-10;2012-10-10;18;0;NA
1058;2011-10-03;2012-10-03;12;1;2012-12-09
1059;2010-02-14;2013-02-14;36;0;NA
1060;2009-08-12;2011-08-12;24;0;NA
1061;2009-03-14;2011-03-14;24;0;NA
1062;2011-12-27;2013-06-27;18;1;2013-07-24
1063;2009-05-28;2011-05-28;24;0;NA
1064;2011-05-07;2012-05-07;12;0;NA
1065;2010-12-23;2012-06-23;18;0;NA
1066;2011-06-15;2013-12-15;30;0;NA
1067;2009-12-11;2010-12-11;12;0;NA
1068;2010-07-22;2013-01-22;30;0;NA
1069;2009-05-04;2010-05-04;12;0;NA
1070;2011-05-25;2013-05-25;24;0;NA
1071;2011-06-03;2013-06-03;24;1;2013-06-19
1072;2010-11-28;2012-11-28;24;0;NA
1073;2009-03-01;2012-03-01;36;0;NA
1074;2009-05-23;2010-05-23;12;0;NA
1075;2010-05-02;2011-11-02;18;0;NA
1076;2010-03-16;2012-03-16;24;0;NA
1077;2009-03-03;2011-03-03;24;0;NA
1078;2009-04-14;2010-04-14;12;0;NA
1079;2009-07-31;2010-07-31;12;0;NA
1080;2009-05-06;2011-05-06;24;0;NA
1081;2011-11-11;2014-05-11;30;0;NA
1082;2010-11-26;2011-11-26;12;0;NA
1083;2009-09-16;2012-03-16;30;0;NA
1084;2009-01-05;2010-01-05;12;0;NA
1085;2009-05-09;2011-05-09;24;0;NA
1086;2009-03-31;2010-03-31;12;0;NA
1087;2009-07-23;2011-07-23;24;0;NA
1088;2010-08-18;2012-08-18;24;0;NA
1089;2010-06-13;2011-12-13;18;1;2012-03-29
1090;2009-03-08;2010-03-08;12;0;NA
1091;2009-08-24;2011-08-24;24;0;NA
1092;2010-01-31;2012-07-31;30;0;NA
1093;2009-12-28;2010-12-28;12;0;NA
1094;2011-10-19;2012-10-19;12;1;2012-10-19
1095;2010-09-09;2011-03-09;6;0;NA
1096;2010-09-08;2012-09-08;24;0;NA
1097;2009-12-05;2011-06-05;18;0;NA
1098;2010-05-06;2012-11-06;30;0;NA
1099;2009-03-10;2010-03-10;12;0;NA
1100;2010-08-15;2011-08-15;12;0;NA
1101;2010-05-30;2011-05-30;12;0;NA
1102;2009-07-30;2010-07-30;12;1;2010-08-06
1103;2010-06-25;2011-12-25;18;0;NA
1104;2011-12-19;2012-12-19;12;0;NA
1105;2011-03-09;2014-03-09;36;0;NA
1106;2011-09-04;2013-09-04;24;0;NA
1107;2011-04-23;2013-04-23;24;0;NA
1108;2011-05-06;2014-05-06;36;0;NA
1109;2010-05-30;2012-05-30;24;0;NA
1110;2009-04-14;2009-10-14;6;0;NA
1111;2010-08-08;2013-02-08;30;0;NA
1112;2009-12-25;2010-06-25;6;0;NA
1113;2011-12-28;2012-12-28;12;0;NA
1114;2009-09-07;2011-09-07;24;0;NA
1115;2009-01-12;2011-01-12;24;0;NA
1116;2010-07-17;2013-01-17;30;0;NA
1117;2010-03-26;2011-09-26;18;0;NA
1118;2010-12-13;2013-12-13;36;0;NA
1119;2009-01-11;2012-01-11;36;0;NA
1120;2011-11-08;2012-11-08;12;0;NA
1121;2010-06-06;2011-12-06;18;0;NA
1122;2009-02-09;2012-02-09;36;0;NA
1123;2011-12-02;2013-12-02;24;0;NA
1124;2009-06-25;2010-12-25;18;0;NA
1125;2011-12-28;2013-12-28;24;0;NA
1126;2009-04-12;2010-04-12;12;0;NA
1127;2009-04-29;2011-04-29;24;0;NA
1128;2009-12-27;2011-06-27;18;0;NA
1129;2009-11-26;2010-11-26;12;0;NA
1130;2011-11-24;2013-05-24;18;0;NA
1131;2011-12-09;2013-12-09;24;0;NA
1132;2010-05-05;2012-05-05;24;0;NA
1133;2010-09-07;2011-09-07;12;0;NA
1134;2010-01-06;2011-07-06;18;0;NA
1135;2009-07-18;2011-01-18;18;0;NA
1136;2010-09-11;2011-09-11;12;0;NA
1137;2011-05-06;2014-05-06;36;0;NA
1138;2009-05-30;2011-11-30;30;0;NA
1139;2009-05-05;2011-05-05;24;0;NA
1140;2010-09-10;2013-09-10;36;0;NA
1141;2009-03-15;2010-03-15;12;0;NA
1142;2011-08-18;2012-02-18;6;0;NA
1143;2009-08-06;2011-08-06;24;0;NA
1144;2011-11-15;2012-11-15;12;0;NA
1145;2010-07-14;2011-07-14;12;0;NA
1146;2009-08-11;2010-08-11;12;0;NA
1147;2010-12-23;2011-12-23;12;0;NA
1148;2011-05-12;2012-11-12;18;0;NA
1149;2010-01-26;2011-01-26;12;0;NA
1150;2010-07-26;2011-01-26;6;0;NA
1151;2010-09-07;2012-03-07;18;1;2012-06-23
1152;2011-06-11;2013-06-11;24;0;NA
1153;2010-03-15;2012-03-15;24;0;NA
1154;2011-07-10;2013-01-10;18;0;NA
1155;2010-01-07;2011-07-07;18;0;NA
1156;2010-01-12;2012-07-12;30;0;NA
1157;2010-08-31;2011-08-31;12;1;2011-10-01
1158;2010-06-15;2011-12-15;18;1;2012-03-15
1159;2010-06-04;2011-06-04;12;0;NA
1160;2009-04-11;2011-04-11;24;0;NA
1161;2010-09-26;2012-03-26;18;0;NA
1162;2011-11-07;2013-11-07;24;0;NA
1163;2011-10-21;2013-04-21;18;0;NA
1164;2011-08-26;2013-08-26;24;0;NA
1165;2009-08-25;2010-08-25;12;0;NA
1166;2011-05-16;2012-11-16;18;0;NA
1167;2011-05-16;2014-05-16;36;0;NA
1168;2009-07-30;2010-07-30;12;0;NA
1169;2009-04-12;2011-04-12;24;0;NA
1170;2010-11-06;2011-11-06;12;0;NA
1171;2010-01-24;2012-01-24;24;0;NA
1172;2010-11-01;2012-05-01;18;1;2012-06-18
1173;2011-07-15;2012-07-15;12;0;NA
1174;2010-01-15;2011-01-15;12;0;NA
1175;2010-12-14;2012-12-14;24;0;NA
1176;2010-03-31;2011-03-31;12;0;NA
1177;2010-12-15;2011-12-15;12;0;NA
1178;2011-11-18;2013-11-18;24;0;NA
1179;2011-03-29;2012-03-29;12;0;NA
1180;2011-05-01;2014-05-01;36;0;NA
1181;2010-09-09;2013-09-09;36;0;NA
1182;2009-11-03;2011-05-03;18;0;NA
1183;2010-08-03;2011-08-03;12;0;NA
1184;2009-02-07;2012-02-07;36;0;NA
1185;2009-08-27;2010-08-27;12;0;NA
1186;2010-05-29;2011-05-29;12;0;NA
1187;2011-05-03;2013-11-03;30;0;NA
1188;2010-12-20;2011-12-20;12;0;NA
1189;2011-08-21;2012-08-21;12;0;NA
1190;2011-02-07;2012-02-07;12;0;NA
